Version: Taxi Continuous/Discontinuous v4.1.8942.21304
TriggerVersion: v4
TaskType: Continuous
MazeName: Open Maze MD2
NumberOfTrials: 120
PosterLocations: 
CompletionWindow: 100000
TimeoutDuration: 1000
IntersessionInterval: 1000
RewardTime: 1000
RewardViewCriteria: 45
RotationSpeed: 102.8615
MovementSpeed: 7.501485
JoystickDeadzone: 0
AngleRestrictionAmount: 0
RequiredDistance: 1
ProximityDistance: 1
DirectionErrorDistance: 0.5
isJoystickEnabled: False
isReverseEnabled: True
isForwardEnabled: True
isRightEnabled: True
isLeftEnabled: True
isYInverted: False
isXInverted: False
RestartOnTrialFail: False
ResetPositionOnTrial: False
FaceRandomDirectionOnStart: False
MultipleWaypoints: False
DisableInterSessionBlackout: True
ResetPositionOnSession: False
EnableDirectionError: False
DisableHint: False
EnableRewardAreaError: False
RewardAreaErrorTime: -1
--- Start of Dataset --- 
 0 0.01698502 0.7019 4.9115 27.3983
 0 0.01656501 0.7019 4.9115 27.3983
 0 0.01644839 0.7019 4.9115 27.3983
 0 0.01657608 0.7019 4.9115 27.3983
 0 0.01680910 0.7019 4.9115 27.3983
 0 0.01689271 0.7019 4.9115 27.3983
 0 0.01657745 0.7019 4.9115 27.3983
 0 0.01680571 0.7019 4.9115 27.3983
 0 0.01671535 0.7019 4.9115 27.3983
 0 0.01663431 0.7019 4.9115 27.3983
 0 0.01650242 0.7019 4.9115 27.3983
 0 0.01671872 0.7019 4.9115 27.3983
 0 0.01684907 0.7019 4.9115 27.3983
 0 0.01641494 0.7019 4.9115 27.3983
 0 0.01691197 0.7019 4.9115 27.3983
 0 0.01669853 0.7019 4.9115 27.3983
 0 0.01662096 0.7019 4.9115 27.3983
 0 0.01662641 0.7019 4.9115 27.3983
 0 0.01670979 0.7019 4.9115 27.3983
 0 0.01655727 0.7019 4.9115 27.3983
 0 0.01684317 0.7019 4.9115 27.3983
 0 0.01654307 0.7019 4.9115 27.3983
 0 0.01662381 0.7019 4.9115 27.3983
 0 0.01676922 0.7019 4.9115 27.3983
 0 0.01663762 0.7019 4.9115 27.3983
 0 0.01695431 0.7019 4.9115 27.3983
 0 0.01663765 0.7019 4.9115 27.4387
 0 0.01710541 0.7019 4.9115 27.4802
 0 0.01638457 0.7019 4.9115 27.5200
 0 0.01668712 0.7019 4.9115 27.5605
 0 0.01680149 0.7019 4.9115 27.6013
 0 0.01659317 0.7019 4.9115 27.6416
 0 0.01673861 0.7019 4.9115 27.6822
 0 0.01647845 0.7019 4.9115 27.7222
 0 0.01691481 0.7019 4.9115 27.7633
 0 0.01650060 0.7019 4.9115 27.8034
 0 0.01670575 0.7019 4.9115 27.8439
 0 0.01676782 0.7019 4.9115 27.8847
 0 0.01672702 0.7019 4.9115 27.9253
 0 0.01667622 0.7019 4.9115 27.9658
 0 0.01640482 0.7019 4.9115 28.0056
 0 0.01682051 0.7019 4.9115 28.0465
 0 0.01676447 0.7019 4.9115 28.0872
 0 0.01632921 0.7019 4.9115 28.1268
 0 0.01707117 0.7019 4.9115 28.1683
 0 0.01680612 0.7019 4.9115 28.2091
 0 0.01640485 0.7019 4.9115 28.2489
 0 0.01671201 0.7019 4.9115 28.2895
 0 0.01656568 0.7019 4.9115 28.3297
 0 0.01681431 0.7019 4.9115 28.3705
 0 0.01665158 0.7019 4.9115 28.4110
 0 0.01676391 0.7019 4.9115 28.4517
 0 0.01658874 0.7019 4.9115 28.4920
 0 0.01665704 0.7019 4.9115 28.5324
 0 0.01683506 0.7019 4.9115 28.5733
 0 0.01660314 0.7019 4.9115 28.6136
 0 0.01649125 0.7019 4.9115 28.6537
 0 0.01716938 0.7019 4.9115 28.6953
 0 0.01646334 0.7019 4.9115 28.7353
 0 0.01657118 0.7019 4.9115 28.7756
 0 0.01679811 0.7019 4.9115 28.8164
 0 0.01640639 0.7019 4.9115 28.8562
 0 0.01721625 0.7019 4.9115 28.8980
 0 0.01649973 0.7019 4.9115 28.9381
 0 0.01658721 0.7019 4.9115 28.9783
 0 0.01654651 0.7019 4.9115 29.0185
 0 0.01658876 0.7019 4.9115 29.0588
 0 0.01717398 0.7019 4.9115 29.1005
 0 0.01652496 0.7019 4.9115 29.1406
 0 0.01575875 0.7019 4.9115 29.1789
 0 0.01693459 0.7019 4.9115 29.2200
 0 0.01852543 0.7019 4.9115 29.2650
 0 0.01534432 0.7019 4.9115 29.3022
 0 0.01680175 0.7019 4.9115 29.3022
 0 0.01627705 0.7019 4.9115 29.3022
 0 0.01681877 0.7019 4.9115 29.3022
 0 0.01667010 0.7019 4.9115 29.3022
 0 0.01672347 0.7019 4.9115 29.3022
 0 0.01640920 0.7019 4.9115 29.3022
 0 0.01671486 0.7019 4.9115 29.3022
 0 0.01679255 0.7019 4.9115 29.3022
 0 0.01669023 0.7019 4.9115 29.3022
 0 0.01678120 0.7019 4.9115 29.3022
 0 0.01669088 0.7019 4.9115 29.3022
 0 0.01666613 0.7019 4.9115 29.3022
 0 0.01669740 0.7019 4.9115 29.3022
 0 0.01652165 0.7019 4.9115 29.3022
 0 0.01666917 0.7019 4.9115 29.3022
 0 0.01674494 0.7019 4.9115 29.3022
 0 0.01601263 0.7019 4.9115 29.3022
 0 0.01693570 0.7019 4.9115 29.3022
 0 0.01645900 0.7019 4.9115 29.3022
 0 0.01660207 0.7019 4.9115 29.3022
 0 0.01684647 0.7019 4.9115 29.3022
 0 0.01640922 0.7019 4.9115 29.3022
 0 0.01685570 0.7019 4.9115 29.3022
 0 0.01670488 0.7019 4.9115 29.3022
 0 0.01653567 0.7019 4.9115 29.3022
 0 0.01682892 0.7019 4.9115 29.3022
 0 0.01661724 0.7019 4.9115 29.3022
 0 0.01661174 0.7019 4.9115 29.3022
 0 0.01687208 0.7019 4.9115 29.3022
 0 0.01678170 0.7019 4.9115 29.3022
 0 0.01639413 0.7019 4.9115 29.3022
 0 0.01695978 0.7019 4.9115 29.3022
 0 0.01641505 0.7019 4.9115 29.3022
 0 0.01671951 0.7019 4.9115 29.3022
 0 0.01684813 0.7019 4.9115 29.3022
 0 0.01643738 0.7019 4.9115 29.3022
 0 0.01669152 0.7019 4.9115 29.3022
 0 0.01674426 0.7019 4.9115 29.3022
 0 0.01657402 0.7019 4.9115 29.3022
 0 0.01685057 0.7019 4.9115 29.3022
 0 0.01680155 0.7019 4.9115 29.3022
 0 0.01662299 0.7019 4.9115 29.3022
 0 0.01670194 0.7019 4.9115 29.3022
 0 0.01641623 0.7019 4.9115 29.3022
 0 0.01675545 0.7019 4.9115 29.3022
 0 0.01680455 0.7019 4.9115 29.3022
 0 0.01654488 0.7019 4.9115 29.3022
 0 0.01701542 0.7019 4.9115 29.3022
 0 0.01661116 0.7019 4.9115 29.3022
 0 0.01602087 0.7019 4.9115 29.3022
 0 0.01735611 0.7019 4.9115 29.3022
 0 0.01624402 0.7019 4.9115 29.3022
 0 0.01722593 0.7019 4.9115 29.3022
 0 0.01659445 0.7019 4.9115 29.3022
 0 0.01658803 0.7019 4.9115 29.3022
 0 0.01681912 0.7019 4.9115 29.3022
 0 0.01701306 0.7019 4.9115 29.3022
 0 0.01637379 0.7019 4.9115 29.3022
 0 0.01618946 0.7019 4.9115 29.3022
 0 0.01704081 0.7019 4.9115 29.3022
 0 0.01634990 0.7019 4.9115 29.3022
 0 0.01669445 0.7019 4.9115 29.3022
 0 0.01713808 0.7019 4.9115 29.3022
 0 0.01658567 0.7019 4.9115 29.3022
 0 0.01659878 0.7019 4.9115 29.3022
 0 0.01661780 0.7019 4.9115 29.3022
 0 0.01678719 0.7019 4.9115 29.3022
 0 0.01657985 0.7019 4.9115 29.3022
 0 0.01682851 0.7019 4.9115 29.3022
 0 0.01666374 0.7019 4.9115 29.3022
 0 0.01654500 0.7019 4.9115 29.3022
 0 0.01679914 0.7019 4.9115 29.3022
 0 0.01642004 0.7019 4.9115 29.3022
 0 0.01681034 0.7019 4.9115 29.3022
 0 0.01673666 0.7019 4.9115 29.3022
 0 0.01676126 0.7019 4.9115 29.3022
 0 0.01654554 0.7019 4.9115 29.3022
 0 0.01658387 0.7019 4.9115 29.3022
 0 0.01683255 0.7019 4.9115 29.3022
 0 0.01670237 0.7019 4.9115 29.3022
 0 0.01658026 0.7019 4.9115 29.3022
 0 0.01683429 0.7019 4.9115 29.3022
 0 0.01641112 0.7019 4.9115 29.3022
 0 0.01684876 0.7019 4.9115 29.3022
 0 0.01685801 0.7019 4.9115 29.3022
 26 0.01657841 0.7019 4.9115 29.3022
 0 0.01670387 0.7019 4.9115 29.3022
 0 0.01659691 0.7019 4.9115 29.3022
 0 0.01650404 0.7019 4.9115 29.3022
 0 0.01685215 0.7019 4.9115 29.3022
 0 0.01678737 0.7019 4.9115 29.3022
 0 0.01656615 0.7019 4.9115 29.3022
 0 0.01658116 0.7019 4.9115 29.3022
 0 0.01676631 0.7019 4.9115 29.3022
 0 0.01671316 0.7019 4.9115 29.3022
 0 0.01656090 0.7019 4.9115 29.3022
 0 0.01695443 0.7019 4.9115 29.3022
 0 0.01702732 0.7019 4.9115 29.3022
 0 0.01575359 0.7019 4.9115 29.3022
 0 0.01716803 0.7019 4.9115 29.3022
 0 0.01678536 0.7019 4.9115 29.3022
 0 0.01654241 0.7019 4.9115 29.3022
 0 0.01668923 0.7019 4.9115 29.3022
 0 0.01674275 0.7019 4.9115 29.3022
 0 0.01669071 0.7019 4.9115 29.3022
 0 0.01692870 0.7019 4.9115 29.3022
 0 0.01694905 0.7019 4.9115 29.3022
 0 0.01622109 0.7019 4.9115 29.3022
 0 0.01660529 0.7019 4.9115 29.3022
 0 0.01652236 0.7019 4.9115 29.3022
 0 0.01687443 0.7019 4.9115 29.3022
 0 0.01662503 0.7019 4.9115 29.3022
 0 0.01671907 0.7019 4.9115 29.3022
 0 0.01668526 0.7019 4.9115 29.3022
 0 0.01660035 0.7019 4.9115 29.3022
 0 0.01661460 0.7019 4.9115 29.3022
 0 0.01657374 0.7019 4.9115 29.3022
 0 0.01671152 0.7019 4.9115 29.3022
 0 0.01677070 0.7019 4.9115 29.3022
 0 0.01669532 0.7019 4.9115 29.3022
 0 0.01680779 0.7019 4.9115 29.3022
 0 0.01651893 0.7019 4.9115 29.3022
 0 0.01661529 0.7019 4.9115 29.3022
 0 0.01684526 0.7019 4.9115 29.3022
 0 0.01662031 0.7019 4.9115 29.2627
 0 0.01669999 0.7019 4.9115 29.2229
 0 0.01681241 0.7019 4.9115 29.1829
 0 0.01668586 0.7019 4.9115 29.1432
 0 0.01659621 0.7019 4.9115 29.1037
 0 0.01670144 0.7019 4.9115 29.0640
 0 0.01680100 0.7019 4.9115 29.0240
 0 0.01660983 0.7019 4.9115 28.9845
 0 0.01652981 0.7019 4.9115 28.9451
 0 0.01675848 0.7019 4.9115 28.9052
 0 0.01680646 0.7019 4.9115 28.8652
 0 0.01649584 0.7019 4.9115 28.8260
 0 0.01679922 0.7019 4.9115 28.7860
 0 0.01672131 0.7019 4.9115 28.7462
 0 0.01678019 0.7019 4.9115 28.7063
 0 0.01660052 0.7019 4.9115 28.6668
 0 0.01659761 0.7019 4.9115 28.6272
 0 0.01692753 0.7019 4.9115 28.5870
 0 0.01647109 0.7019 4.9115 28.5478
 0 0.01670566 0.7019 4.9115 28.5080
 0 0.01680947 0.7019 4.9115 28.4680
 0 0.01706173 0.7019 4.9115 28.4274
 0 0.01622734 0.7019 4.9115 28.3888
 0 0.01660619 0.7019 4.9115 28.3492
 0 0.01651849 0.7019 4.9115 28.3099
 0 0.01695378 0.7019 4.9115 28.2696
 0 0.01670544 0.7019 4.9115 28.2298
 0 0.01642548 0.7019 4.9115 28.1907
 0 0.01681161 0.7019 4.9115 28.1507
 0 0.01688310 0.7019 4.9115 28.1105
 0 0.01637295 0.7019 4.9115 28.0716
 0 0.01677500 0.7019 4.9115 28.0316
 0 0.01666360 0.7019 4.9115 27.9920
 0 0.01670408 0.7019 4.9115 27.9522
 0 0.01661460 0.7019 4.9115 27.9127
 0 0.01686076 0.7019 4.9115 27.8726
 0 0.01661596 0.7019 4.9115 27.8330
 0 0.01646656 0.7019 4.9115 27.7938
 0 0.01692670 0.7019 4.9115 27.7535
 0 0.01669704 0.7019 4.9115 27.7138
 0 0.01652521 0.7019 4.9115 27.6745
 0 0.01677183 0.7019 4.9115 27.6346
 0 0.01661430 0.7019 4.9115 27.5950
 0 0.01664074 0.7019 4.9115 27.5554
 0 0.01679371 0.7019 4.9115 27.5154
 0 0.01675466 0.7019 4.9115 27.4756
 0 0.01614313 0.7019 4.9115 27.4371
 0 0.01715535 0.7019 4.9115 27.4371
 0 0.01647929 0.7019 4.9115 27.4371
 0 0.01659538 0.7019 4.9115 27.4371
 0 0.01679183 0.7019 4.9115 27.4371
 0 0.01661264 0.7019 4.9115 27.4371
 0 0.01666070 0.7019 4.9115 27.4371
 0 0.01655779 0.7019 4.9115 27.4371
 0 0.01687825 0.7019 4.9115 27.4371
 0 0.01659908 0.7019 4.9115 27.4371
 0 0.01652184 0.7019 4.9115 27.4371
 0 0.01690222 0.7019 4.9115 27.4371
 0 0.01651550 0.7019 4.9115 27.4371
 0 0.01670624 0.7019 4.9115 27.4371
 0 0.01670912 0.7019 4.9115 27.4371
 0 0.01655763 0.7019 4.9115 27.4371
 0 0.01689078 0.7019 4.9115 27.4371
 0 0.01644756 0.7019 4.9115 27.4371
 0 0.01683307 0.7019 4.9115 27.4371
 0 0.01664889 0.7019 4.9115 27.4371
 0 0.01748563 0.7587 5.0298 25.6386
 0 0.01611551 0.8078 5.1403 23.9809
 0 0.01679339 0.8555 5.2568 22.2535
 0 0.01654557 0.8991 5.3731 20.5516
 0 0.01675997 0.9397 5.4921 18.8276
 0 0.01669513 0.9765 5.6118 17.1103
 0 0.01671084 1.0098 5.7326 15.3914
 0 0.01662033 1.0393 5.8538 13.6819
 0 0.01655426 1.0651 5.9752 11.9791
 0 0.01684597 1.0875 6.0996 10.2463
 0 0.01670309 1.1061 6.2235 8.5282
 0 0.01651191 1.1208 6.3465 6.8297
 0 0.01685247 1.1321 6.4724 5.0962
 0 0.01635857 1.1394 6.5949 3.4136
 0 0.01685981 1.1431 6.7213 1.6794
 0 0.01678118 1.1430 6.8472 359.9532
 0 0.01669687 1.1391 6.9724 358.2357
 0 0.01665981 1.1315 7.0971 356.5221
 0 0.01666646 1.1202 7.2216 354.8078
 0 0.01667250 1.1052 7.3458 353.0928
 0 0.01658261 1.0866 7.4688 351.3871
 0 0.01675855 1.0640 7.5925 349.6633
 0 0.01670630 1.0378 7.7150 347.9449
 0 0.01665555 1.0081 7.8364 346.2316
 0 0.01665431 0.9747 7.9568 344.5186
 0 0.01674770 0.9376 8.0768 342.7959
 0 0.01661956 0.8972 8.1947 341.0863
 0 0.01682322 0.8527 8.3128 339.3559
 0 0.01656009 0.8054 8.4277 337.6525
 0 0.01665246 0.7545 8.5418 335.9396
 0 0.01697595 0.6991 8.6564 334.1934
 0 0.01649114 0.6420 8.7662 332.4971
 0 0.01657591 0.5813 8.8747 330.7921
 0 0.01670016 0.5169 8.9822 329.0743
 0 0.01683765 0.4487 9.0885 327.3423
 0 0.01681006 0.3775 9.1926 325.6133
 0 0.01636811 0.3052 9.2918 323.9296
 0 0.01672194 0.2284 9.3909 322.2096
 0 0.01657983 0.1493 9.4869 320.5041
 0 0.01688113 0.0658 9.5822 318.7677
 0 0.01678525 -0.0200 9.6743 317.0411
 0 0.01668422 -0.1080 9.7633 315.3250
 0 0.01645824 -0.1974 9.8485 313.6321
 0 0.01687314 -0.2916 9.9330 311.8965
 0 0.01638582 -0.3855 10.0124 310.2110
 0 0.01672294 -0.4836 10.0905 308.4908
 0 0.01711489 -0.5865 10.1672 306.7304
 0 0.01631346 -0.6867 10.2375 305.0524
 0 0.01679613 -0.7920 10.3067 303.3247
 0 0.01666725 -0.8985 10.3723 301.6103
 0 0.01692031 -1.0085 10.4355 299.8698
 0 0.01642166 -1.1171 10.4937 298.1807
 0 0.01655702 -1.2283 10.5490 296.4776
 0 0.01680281 -1.3428 10.6018 294.7492
 0 0.01672667 -1.4583 10.6509 293.0287
 0 0.01671640 -1.5751 10.6965 291.3092
 0 0.01664175 -1.6927 10.7383 289.5974
 0 0.01665140 -1.8116 10.7767 287.8846
 0 0.01628937 -1.9289 10.8108 286.2091
 0 0.01696837 -2.0521 10.8426 284.4637
 0 0.01682275 -2.1752 10.8704 282.7333
 0 0.01665267 -2.2979 10.8943 281.0204
 0 0.01672874 -2.4217 10.9146 279.2996
 0 0.01645903 -2.5441 10.9309 277.6066
 0 0.01690961 -2.6703 10.9439 275.8673
 0 0.01670779 -2.7953 10.9529 274.1487
 0 0.01653040 -2.9192 10.9582 272.4484
 0 0.01669149 -3.0444 10.9598 270.7314
 0 0.01661181 -3.1690 10.9577 269.0227
 0 0.01679904 -3.2948 10.9518 267.2947
 0 0.01663893 -3.4193 10.9422 265.5833
 0 0.01666252 -3.5436 10.9288 263.8693
 0 0.01664062 -3.6672 10.9118 262.1577
 0 0.01675159 -3.7911 10.8909 260.4345
 0 0.01670251 -3.9140 10.8664 258.7165
 0 0.01666175 -4.0358 10.8383 257.0027
 0 0.01666685 -4.1567 10.8065 255.2883
 0 0.01694869 -4.2797 10.7742 255.2883
 0 0.01641922 -4.3988 10.7429 255.2883
 0 0.01659699 -4.5192 10.7113 255.2883
 0 0.01664348 -4.6400 10.6796 255.2883
 0 0.01704691 -4.7637 10.6471 255.2883
 0 0.01633927 -4.8822 10.6160 255.2883
 0 0.01679922 -5.0041 10.5840 255.2883
 0 0.01667400 -5.1251 10.5523 255.2883
 0 0.01669786 -5.2462 10.5204 255.2883
 0 0.01671748 -5.3675 10.4886 255.2883
 0 0.01658389 -5.4879 10.4570 255.2883
 0 0.01662117 -5.6085 10.4253 255.2883
 0 0.01679877 -5.7303 10.3933 255.2883
 0 0.01663634 -5.8511 10.3616 255.2883
 0 0.01699298 -5.9743 10.3293 255.2883
 0 0.01639370 -6.0933 10.2980 255.2883
 0 0.01665823 -6.2142 10.2663 255.2883
 0 0.01666727 -6.3351 10.2346 255.2883
 0 0.01658370 -6.4554 10.2030 255.2883
 0 0.01696736 -6.5785 10.1706 255.2883
 0 0.01650290 -6.6983 10.1392 255.2883
 0 0.01672858 -6.8196 10.1073 255.2883
 0 0.01664945 -6.9404 10.0756 255.2883
 0 0.01650747 -7.0602 10.0442 255.2883
 0 0.01721672 -7.1851 10.0114 255.2883
 0 0.01620549 -7.3027 9.9805 255.2883
 0 0.01670933 -7.4239 9.9487 255.2883
 0 0.01676001 -7.5455 9.9167 255.2883
 0 0.01667647 -7.6665 9.8850 255.2883
 0 0.01666941 -7.7875 9.8532 255.2883
 0 0.01654017 -7.9075 9.8217 255.2883
 0 0.01681049 -8.0295 9.7897 255.2883
 0 0.01661496 -8.1500 9.7580 255.2883
 0 0.01657933 -8.2703 9.7264 255.2883
 0 0.01717929 -8.3949 9.6937 255.2883
 0 0.01633262 -8.5135 9.6626 255.2883
 0 0.01669601 -8.6346 9.6308 255.2883
 0 0.01654917 -8.7547 9.5993 255.2883
 0 0.01646454 -8.8741 9.5679 255.2883
 0 0.01723773 -8.9992 9.5350 255.2883
 0 0.01639194 -9.1181 9.5038 255.2883
 0 0.01677994 -9.2399 9.4719 255.2883
 0 0.01670032 -9.3610 9.4400 255.2883
 0 0.01663227 -9.4817 9.4084 255.2883
 0 0.01684936 -9.6040 9.3763 255.2883
 0 0.01620148 -9.7215 9.3454 255.2883
 0 0.01697481 -9.8447 9.3131 255.2883
 0 0.01649306 -9.9644 9.2816 255.2883
 0 0.01672175 -10.0857 9.2498 255.2883
 0 0.01654414 -10.2057 9.2183 255.2883
 0 0.01640537 -10.3247 9.1870 255.2883
 0 0.01666178 -10.4456 9.1553 255.2883
 0 0.01655223 -10.5657 9.1237 255.2883
 0 0.01707289 -10.6896 9.0912 255.2883
 0 0.01645197 -10.8090 9.0599 255.2883
 0 0.01671606 -10.9303 9.0280 255.2883
 0 0.01644080 -11.0495 8.9967 255.2883
 0 0.01678876 -11.1714 8.9647 255.2883
 0 0.01709064 -11.2954 8.9322 255.2883
 0 0.01632770 -11.4138 8.9011 255.2883
 0 0.01675278 -11.5354 8.8691 255.2883
 0 0.01649985 -11.6551 8.8377 255.2883
 0 0.01688575 -11.6551 8.8377 255.2883
 0 0.01638665 -11.6551 8.8377 255.2883
 0 0.01658500 -11.6551 8.8377 255.2883
 0 0.01671343 -11.6551 8.8377 255.2883
 0 0.01665015 -11.6551 8.8377 255.2883
 0 0.01678917 -11.6551 8.8377 255.2883
 0 0.01694089 -11.6551 8.8377 257.0308
 0 0.01666180 -11.6551 8.8377 258.7447
 0 0.01665009 -11.6551 8.8377 260.4573
 0 0.01667805 -11.6551 8.8377 262.1729
 0 0.01667608 -11.6551 8.8377 263.8882
 0 0.01660024 -11.6551 8.8377 265.5957
 0 0.01670207 -11.6551 8.8377 267.3137
 0 0.01653717 -11.6551 8.8377 269.0148
 0 0.01678204 -11.6551 8.8377 270.7410
 0 0.01659809 -11.6551 8.8377 272.4483
 0 0.01686943 -11.6551 8.8377 274.1835
 0 0.01669297 -11.6551 8.8377 275.9006
 0 0.01657355 -11.6551 8.8377 277.6053
 0 0.01667903 -11.6551 8.8377 279.3210
 0 0.01661401 -11.6551 8.8377 281.0299
 0 0.01693584 -11.6551 8.8377 282.7720
 0 0.01652294 -11.6551 8.8377 284.4715
 0 0.01663032 -11.6551 8.8377 286.1822
 0 0.01697806 -11.6551 8.8377 286.1822
 0 0.01636782 -11.6551 8.8377 286.1822
 0 0.01670225 -11.6551 8.8377 286.1822
 0 0.01658150 -11.6551 8.8377 286.1822
 0 0.01667093 -11.6551 8.8377 286.1822
 0 0.01666660 -11.6551 8.8377 286.1822
 0 0.01667964 -11.6551 8.8377 286.1822
 0 0.01693692 -11.6551 8.8377 286.1822
 0 0.01673128 -11.6551 8.8377 287.9032
 0 0.01664829 -11.6551 8.8377 289.6156
 0 0.01678379 -11.6551 8.8377 291.3420
 0 0.01649574 -11.6551 8.8377 293.0388
 0 0.01666925 -11.6551 8.8377 294.7534
 0 0.01676202 -11.6551 8.8377 296.4776
 0 0.01672616 -11.6551 8.8377 298.1981
 0 0.01656418 -11.6551 8.8377 298.1981
 0 0.01645692 -11.6551 8.8377 298.1981
 0 0.01668959 -11.6551 8.8377 298.1981
 0 0.01654111 -11.6551 8.8377 298.1981
 0 0.01680699 -11.6551 8.8377 298.1981
 0 0.01670876 -11.6551 8.8377 298.1981
 0 0.01664183 -11.6551 8.8377 298.1981
 0 0.01678395 -11.6551 8.8377 298.1981
 0 0.01643693 -11.6551 8.8377 298.1981
 0 0.01715735 -11.6551 8.8377 298.1981
 0 0.01643830 -11.6551 8.8377 298.1981
 0 0.01660294 -11.6551 8.8377 298.1981
 0 0.01654011 -11.6551 8.8377 298.1981
 0 0.01687052 -11.6551 8.8377 298.1981
 0 0.01680765 -11.6551 8.8377 298.1981
 0 0.01645857 -11.6551 8.8377 298.1981
 0 0.01646413 -11.6551 8.8377 298.1981
 0 0.01713154 -11.6551 8.8377 298.1981
 0 0.01661511 -11.6551 8.8377 298.1981
 0 0.01659722 -11.6551 8.8377 298.1981
 0 0.01682415 -11.6551 8.8377 298.1981
 0 0.01641403 -11.6551 8.8377 298.1981
 0 0.01682401 -11.6551 8.8377 298.1981
 0 0.01681072 -11.6551 8.8377 296.4689
 0 0.01678412 -11.6551 8.8377 294.7425
 0 0.01665452 -11.6551 8.8377 293.0294
 0 0.01669919 -11.6551 8.8377 291.3116
 0 0.01696971 -11.5351 8.7951 289.5661
 0 0.01637539 -11.4182 8.7574 287.8817
 0 0.01672392 -11.2977 8.7224 286.1615
 0 0.01658699 -11.1773 8.6914 284.4553
 0 0.01666485 -11.0553 8.6638 282.7411
 0 0.01663955 -10.9328 8.6399 281.0296
 0 0.01676536 -10.8087 8.6196 279.3051
 0 0.01662369 -10.6851 8.6031 277.5952
 0 0.01688760 -10.6851 8.6031 275.8581
 0 0.01667275 -10.6851 8.6031 274.1431
 0 0.01640458 -10.6851 8.6031 272.4557
 0 0.01677576 -10.6851 8.6031 270.7301
 0 0.01655080 -10.6851 8.6031 269.0276
 0 0.01669707 -10.6851 8.6031 267.3102
 0 0.01688621 -10.6851 8.6031 265.5732
 0 0.01654458 -10.6851 8.6031 263.8714
 0 0.01641170 -10.6851 8.6031 262.1833
 0 0.01699318 -10.6851 8.6031 260.4354
 0 0.01622550 -10.6851 8.6031 258.7664
 0 0.01732853 -10.6851 8.6031 256.9839
 0 0.01654269 -10.6851 8.6031 255.2823
 0 0.01683210 -10.6851 8.6031 255.2823
 0 0.01625474 -10.6851 8.6031 255.2823
 0 0.01677678 -10.6851 8.6031 255.2823
 0 0.01654536 -10.6851 8.6031 255.2823
 0 0.01684948 -10.6851 8.6031 255.2823
 0 0.01675872 -10.6851 8.6031 255.2823
 0 0.01675982 -10.6851 8.6031 255.2823
 0 0.01644896 -10.6851 8.6031 255.2823
 0 0.01700735 -10.8085 8.5707 255.2823
 0 0.01656138 -10.9286 8.5391 255.2823
 0 0.01665603 -11.0495 8.5074 255.2823
 0 0.01660372 -11.1700 8.4757 255.2823
 0 0.01690442 -11.2926 8.4435 255.2823
 0 0.01659849 -11.4130 8.4119 255.2823
 0 0.01654483 -11.5331 8.3804 255.2823
 0 0.01685746 -11.6554 8.3482 255.2823
 0 0.01684527 -11.6554 8.3482 255.2823
 0 0.01647852 -11.6554 8.3482 256.9774
 0 0.01666751 -11.6554 8.3482 258.6918
 0 0.01655218 -11.6554 8.3482 260.3944
 0 0.01678644 -11.6554 8.3482 262.1211
 0 0.01657311 -11.6554 8.3482 263.8258
 0 0.01671177 -11.6554 8.3482 265.5448
 0 0.01671218 -11.6554 8.3482 267.2639
 0 0.01663061 -11.6554 8.3482 268.9745
 0 0.01673981 -11.6554 8.3482 270.6964
 0 0.01683476 -11.6554 8.3482 270.6964
 0 0.01618484 -11.6554 8.3482 270.6964
 0 0.01686262 -11.6554 8.3482 270.6964
 0 0.01642965 -11.6554 8.3482 270.6964
 0 0.01660537 -11.6554 8.3482 270.6964
 0 0.01677976 -11.6554 8.3482 270.6964
 0 0.01684347 -11.6554 8.3482 270.6964
 0 0.01686085 -11.6554 8.3482 270.6964
 0 0.01653593 -11.6554 8.3482 270.6964
 0 0.01667399 -11.6554 8.3482 270.6964
 0 0.01699206 -11.6554 8.3482 268.9485
 0 0.01647906 -11.6554 8.3482 267.2535
 0 0.01671463 -11.6554 8.3482 265.5342
 0 0.01667105 -11.6554 8.3482 263.8194
 0 0.01676885 -11.6554 8.3482 262.0945
 0 0.01652348 -11.6554 8.3482 260.3949
 0 0.01684520 -11.6554 8.3482 258.6621
 0 0.01671174 -11.6554 8.3482 256.9431
 0 0.01661616 -11.6554 8.3482 255.2340
 0 0.01698661 -11.6554 8.3482 255.2340
 0 0.01597747 -11.6554 8.3482 255.2340
 0 0.01696753 -11.6554 8.3482 255.2340
 0 0.01653574 -11.6554 8.3482 255.2340
 0 0.01648812 -11.6554 8.3482 255.2340
 0 0.01691766 -11.6554 8.3482 255.2340
 0 0.01670660 -11.6554 8.3482 255.2340
 0 0.01658350 -11.6554 8.3482 255.2340
 0 0.01662546 -11.6554 8.3482 255.2340
 0 0.01691471 -11.6554 8.3482 255.2340
 0 0.01682347 -11.6554 8.3482 255.2340
 0 0.01658802 -11.6554 8.3482 255.2340
 0 0.01662202 -11.6554 8.3482 255.2340
 36 0.01664596 -11.6554 8.3482 255.2340
 0 0.01657841 -11.6554 8.3482 255.2340
 0 0.01670855 -11.6554 8.3482 255.2340
 0 0.01699956 -11.6554 8.3482 255.2340
 0 0.01646004 -11.6554 8.3482 255.2340
 0 0.01647486 -11.6554 8.3482 255.2340
