Version:,Taxi,Continuous/Discontinuous,v4.1.8941.20741,
0,0.01661948,-12.5621,7.4815,340.743
0,0.01683253,-12.5621,7.4815,340.743
0,0.01656644,-12.5621,7.4815,340.743
0,0.0167048,-12.5621,7.4815,340.743
0,0.01648801,-12.5621,7.4815,340.743
0,0.01680394,-12.5621,7.4815,340.743
0,0.01670982,-12.5621,7.4815,340.743
0,0.01680197,-12.5621,7.4815,340.743
0,0.01649489,-12.5621,7.4815,340.743
0,0.01660759,-12.5621,7.4815,340.743
0,0.01688876,-12.5621,7.4815,340.743
0,0.01669551,-12.5621,7.4815,340.743
0,0.01661038,-12.5621,7.4815,340.743
0,0.01661467,-12.5621,7.4815,340.743
0,0.0165834,-12.5621,7.4815,340.743
0,0.0169742,-12.5621,7.4815,340.743
0,0.01661631,-12.5621,7.4815,340.743
0,0.01648918,-12.5621,7.4815,340.743
0,0.01681518,-12.5621,7.4815,340.743
0,0.01669881,-12.5621,7.4815,340.743
36,0.01659939,-12.5621,7.4815,340.743
0,0.0166999,-12.5621,7.4815,340.743
0,0.01660407,-12.5621,7.4815,340.743
0,0.01665972,-12.5621,7.4815,340.743
0,0.01683662,-12.5621,7.4815,340.743
0,0.01682229,-12.5621,7.4815,340.743
0,0.01657992,-12.5621,7.4815,340.743
0,0.016692,-12.5621,7.4815,340.743
0,0.0166449,-12.5621,7.4815,340.743
0,0.01668487,-12.5621,7.4815,340.743
0,0.01679501,-12.5621,7.4815,340.743
0,0.01679237,-12.5621,7.4815,340.743
0,0.01711074,-12.5621,7.4815,340.743
0,0.01629919,-12.5621,7.4815,340.743
0,0.01648144,-12.5621,7.4815,340.743
0,0.01661801,-12.5621,7.4815,340.743
0,0.01680877,-12.5621,7.4815,340.743
0,0.01648327,-12.5621,7.4815,340.743
0,0.01682188,-12.5621,7.4815,340.743
0,0.01666502,-12.5621,7.4815,340.743
0,0.01660847,-12.5621,7.4815,340.743
0,0.01669895,-12.5621,7.4815,340.743
0,0.01699765,-12.5621,7.4815,340.743
0,0.01642841,-12.5621,7.4815,340.743
0,0.01672379,-12.5621,7.4815,340.743
0,0.01655628,-12.5621,7.4815,340.743
0,0.01678865,-12.5621,7.4815,340.743
0,0.01670266,-12.5621,7.4815,340.743
0,0.01627705,-12.5621,7.4815,340.743
0,0.01704107,-12.5621,7.4815,340.743
0,0.0165752,-12.5621,7.4815,340.743
0,0.01681652,-12.5621,7.4815,340.743
0,0.01670412,-12.5621,7.4815,340.743
0,0.01658522,-12.5621,7.4815,340.743
0,0.01670359,-12.5621,7.4815,340.743
0,0.01669396,-12.5621,7.4815,340.743
0,0.01661176,-12.5621,7.4815,340.743
0,0.0169702,-12.5621,7.4815,340.743
0,0.01652536,-12.5621,7.4815,340.743
0,0.0165965,-12.5621,7.4815,340.743
0,0.01670773,-12.5621,7.4815,340.743
0,0.01670074,-12.5621,7.4815,340.743
0,0.017029,-12.5621,7.4815,340.743
0,0.01626394,-12.5621,7.4815,340.743
0,0.01669517,-12.5621,7.4815,340.743
0,0.01670048,-12.5621,7.4815,340.743
0,0.01674901,-12.5621,7.4815,340.743
0,0.01644843,-12.5621,7.4815,340.743
0,0.01685073,-12.5621,7.4815,340.743
0,0.01654571,-12.5621,7.4815,340.743
0,0.01680608,-12.5621,7.4815,340.743
0,0.01680347,-12.5621,7.4815,340.743
0,0.01649482,-12.5621,7.4815,340.743
0,0.01670345,-12.5621,7.4815,340.743
0,0.01669749,-12.5621,7.4815,340.743
0,0.01670283,-12.5621,7.4815,340.743
0,0.01671277,-12.5621,7.4815,340.743
0,0.01668877,-12.5621,7.4815,340.743
0,0.01669763,-7.07,-4.8,0
0,0.01669763,-7.07,-4.8,0
0,0.01670514,-7.07,-4.8,0
0,0.01660197,-7.07,-4.8,0
0,0.01679132,-7.07,-4.8,0
0,0.01661028,-7.07,-4.8,0
0,0.01661076,-7.07,-4.8,0
0,0.01670556,-7.07,-4.8,0
0,0.01679266,-7.07,-4.8,0
0,0.01673271,-7.07,-4.8,0
0,0.01665143,-7.07,-4.8,0
0,0.01705629,-7.07,-4.8,0
0,0.01624492,-7.07,-4.8,0
0,0.01669224,-7.07,-4.8,0
0,0.01695816,-7.07,-4.8,0
0,0.01685119,-7.07,-4.8,0
0,0.01629187,-7.07,-4.8,0
0,0.0167079,-7.07,-4.8,0
0,0.01659762,-7.07,-4.8,0
0,0.01629799,-7.07,-4.8,0
0,0.01709659,-7.07,-4.8,0
0,0.01663306,-7.07,-4.8,0
0,0.01670019,-7.07,-4.8,0
0,0.01679596,-7.07,-4.8,0
0,0.01658087,-7.07,-4.8,0
0,0.0164733,-7.07,-4.8,0
0,0.016814,-7.07,-4.8,0
0,0.01673087,-7.07,-4.8,0
0,0.01670841,-7.07,-4.8,0
0,0.01668556,-7.07,-4.8,0
0,0.01658983,-7.07,-4.8,0
0,0.01657213,-7.07,-4.8,0
0,0.01683212,-7.07,-4.8,0
0,0.01668779,-7.07,-4.8,0
0,0.01671274,-7.07,-4.8,0
0,0.01661705,-7.07,-4.8,0
0,0.01648925,-7.07,-4.8,0
0,0.0167858,-7.07,-4.8,0
0,0.01691015,-7.07,-4.8,0
0,0.01660794,-7.07,-4.8,0
0,0.01668602,-7.07,-4.8,0
0,0.01670437,-7.07,-4.8,0
0,0.01648644,-7.07,-4.8,0
0,0.01677761,-7.07,-4.8,0
0,0.01671706,-7.07,-4.8,0
0,0.0168565,-7.07,-4.8,0
0,0.01655212,-7.07,-4.8,0
0,0.01660986,-7.07,-4.8,0
0,0.01668563,-7.07,-4.8,0
0,0.01670524,-7.07,-4.8,0
0,0.01679622,-7.07,-4.8,0
0,0.01649989,-7.07,-4.8,0
0,0.01670914,-7.07,-4.8,0
0,0.01659081,-7.07,-4.8,0
14,0.01660841,-7.07,-4.8,0
0,0.01700122,-7.07,-4.8,0
0,0.01644334,-7.07,-4.8,0
0,0.01645302,-7.07,-4.8,0
0,0.0168953,-7.07,-4.8,0
0,0.01669464,-7.07,-4.8,0
0,0.01661952,-7.07,-4.8,0
0,0.01668641,-7.07,-4.8,0
0,0.01669959,-7.07,-4.8,0
0,0.01670166,-7.07,-4.8,0
0,0.01681213,-7.07,-4.8,0
0,0.01638817,-7.07,-4.8,0
0,0.01678994,-7.07,-4.8,0
0,0.01675327,-7.07,-4.8,0
0,0.01667423,-7.07,-4.8,0
0,0.01668033,-7.07,-4.8,0
0,0.01659824,-7.07,-4.8,0
0,0.01651605,-7.07,-4.8,0
0,0.01677929,-7.07,-4.8,0
0,0.01682537,-7.07,-4.8,0
0,0.01678629,-7.07,-4.8,0
0,0.01659276,-7.07,-4.8,0
0,0.0166969,-7.07,-4.8,0
0,0.01669897,-7.07,-4.8,0
0,0.01660387,-7.07,-4.8,0
0,0.01690043,-7.07,-4.8,0
0,0.01651157,-7.07,-4.8,0
0,0.01659882,-7.07,-4.8,0
0,0.01669679,-7.07,-4.8,0
0,0.0166251,-7.07,-4.8,0
0,0.01687169,-7.07,-4.8,0
0,0.01651735,-7.07,-4.8,0
0,0.01669606,-7.07,-4.8,0
0,0.0169255,-7.07,-4.8,0
0,0.01658202,-7.07,-4.8,0
0,0.01668059,-7.07,-4.8,0
0,0.01663299,-7.07,-4.8,0
0,0.0165637,-7.07,-4.8,0
0,0.01669592,-7.07,-4.8,0
0,0.01679999,-7.07,-4.8,0
0,0.01659542,-7.07,-4.8,0
0,0.01670729,-7.07,-4.8,0
0,0.01673691,-7.07,-4.8,0
0,0.01666081,-7.07,-4.8,0
0,0.01671557,-7.07,-4.8,0
0,0.01651266,-7.07,-4.8,0
0,0.01687167,-7.07,-4.8,0
0,0.01657181,-7.07,-4.8,0
0,0.01675221,-7.07,-4.8,0
0,0.01667836,-7.07,-4.8,0
0,0.01659745,-7.07,-4.8,0
0,0.01679851,-7.07,-4.8,0
0,0.01664298,-7.07,-4.8,0
0,0.01655489,-7.07,-4.8,0
0,0.01670855,-7.07,-4.8,0
0,0.01679257,-7.07,-4.8,0
0,0.01662604,-7.07,-4.8,0
0,0.01675966,-7.07,-4.8,0
0,0.01671659,-7.07,-4.8,0
0,0.01649839,-7.07,-4.8,0
0,0.01660023,-7.07,-4.8,0
0,0.01669931,-7.07,-4.8,0
0,0.01676122,-7.07,-4.8,0
0,0.01675718,-7.07,-4.8,0
0,0.01658353,-7.07,-4.8,0
0,0.01671947,-7.07,-4.8,0
0,0.01638406,-7.07,-4.8,0
0,0.01709539,-7.07,-4.8,0
0,0.01654557,-7.07,-4.8,0
0,0.01657361,-7.07,-4.8,0
0,0.01679452,-7.07,-4.8,0
0,0.01668962,-7.07,-4.8,0
0,0.0167032,-7.07,-4.8,0
0,0.0166904,-7.07,-4.8,0
0,0.01660535,-7.07,-4.8,0
0,0.01679832,-7.07,-4.8,0
0,0.01666508,-7.07,-4.8,0
0,0.01675681,-7.07,-4.8,0
0,0.01647959,-7.07,-4.8,0
0,0.01660703,-7.07,-4.8,0
0,0.01690819,-7.07,-4.8,0
0,0.01648379,-7.07,-4.8,0
0,0.01658933,-7.07,-4.8,0
0,0.01679273,-7.07,-4.8,0
0,0.01681949,-7.07,-4.8,0
0,0.01659688,-7.07,-4.8,0
0,0.01670102,-7.07,-4.8,0
0,0.01670942,-7.07,-4.8,0
0,0.01648488,-7.07,-4.8,0
0,0.01680522,-7.07,-4.8,0
0,0.01657833,-7.07,-4.8,0
0,0.01687055,-7.07,-4.8,0
0,0.0165485,-7.07,-4.8,0
0,0.01680992,-7.07,-4.8,0
0,0.01668829,-7.07,-4.8,0
0,0.01660536,-7.07,-4.8,0
0,0.01670137,-7.07,-4.8,0
0,0.01671188,-7.07,-4.8,0
0,0.01663149,-7.07,-4.8,0
0,0.01676017,-7.07,-4.8,0
0,0.01659599,-7.07,-4.8,0
0,0.01664022,-7.07,-4.8,0
0,0.01686476,-7.07,-4.8,0
0,0.01655259,-7.07,-4.8,0
0,0.01702997,-7.07,-4.8,0
0,0.01620869,-7.07,-4.8,0
0,0.01694446,-7.07,-4.8,0
0,0.01655989,-7.07,-4.8,0
0,0.01684381,-7.07,-4.8,0
0,0.01657821,-7.07,-4.8,0
0,0.01634136,-7.07,-4.8,0
0,0.01693797,-7.07,-4.8,0
0,0.01659905,-7.07,-4.8,0
0,0.01680367,-7.07,-4.8,0
0,0.01658815,-7.07,-4.8,0
0,0.01672843,-7.07,-4.8,0
0,0.01667752,-7.07,-4.8,0
0,0.01670836,-7.07,-4.8,0
0,0.01649113,-7.07,-4.8,0
0,0.01670721,-7.07,-4.8,0
0,0.0167943,-7.07,-4.8,0
0,0.01670064,-7.07,-4.8,0
0,0.01673634,-7.07,-4.8,0
0,0.0167348,-7.07,-4.8,0
0,0.0164665,-7.07,-4.8,0
0,0.01675938,-7.07,-4.8,0
0,0.01681274,-7.07,-4.8,0
0,0.01662625,-7.07,-4.8,0
0,0.01659301,-7.07,-4.8,0
0,0.01688031,-7.07,-4.8,0
0,0.01649656,-7.07,-4.8,0
0,0.01679583,-7.07,-4.8,0
0,0.01664399,-7.07,-4.8,0
0,0.01655389,-7.07,-4.8,0
0,0.01675123,-7.07,-4.8,0
0,0.01665086,-7.07,-4.8,0
0,0.01669908,-7.07,-4.8,0
0,0.01638213,-7.07,-4.8,0
0,0.01641175,-7.07,-4.8,0
0,0.0166052,-7.07,-4.8,0
0,0.01647979,-7.07,-4.8,0
0,0.01706396,-7.07,-4.8,0
0,0.01655331,-7.07,-4.8,0
0,0.01661078,-7.07,-4.8,0
0,0.01679595,-7.07,-4.8,0
0,0.01649255,-7.07,-4.8,0
0,0.01669688,-7.07,-4.8,0
0,0.01693673,-7.07,-4.8,0
0,0.01657142,-7.07,-4.8,0
0,0.01661291,-7.07,-4.8,0
0,0.01699029,-7.07,-4.8,0
0,0.01659425,-7.07,-4.8,0
0,0.01703278,-7.07,-4.8,0
0,0.01621385,-7.07,-4.8,0
0,0.01665188,-7.07,-4.8,0
0,0.01660817,-7.07,-4.8,0
0,0.01659095,-7.07,-4.8,0
0,0.01690056,-7.07,-4.8,0
0,0.01660035,-7.07,-4.8,0
0,0.0167104,-7.07,-4.8,0
0,0.01669149,-7.07,-4.8,0
0,0.01671356,-7.07,-4.8,0
0,0.01669288,-7.07,-4.8,0
0,0.01669279,-7.07,-4.8,0
0,0.01690466,-7.07,-4.8,0
0,0.0165009,-7.07,-4.8,0
0,0.01659803,-7.07,-4.8,0
0,0.01678142,-7.07,-4.8,0
0,0.01653624,-7.07,-4.8,0
0,0.01691983,-7.07,-4.8,0
0,0.016479,-7.07,-4.8,0
0,0.01677915,-7.07,-4.8,0
0,0.01669827,-7.07,-4.8,0
0,0.01652438,-7.07,-4.8,0
0,0.01668029,-7.07,-4.8,0
0,0.01678515,-7.07,-4.8,0
0,0.0167148,-7.07,-4.8,0
0,0.01637668,-7.07,-4.8,0
0,0.01714073,-7.07,-4.8,0
0,0.01638283,-7.07,-4.8,0
24,0.01648878,-7.07,-4.8,0
0,0.01701261,-7.07,-4.8,0
0,0.01649699,-7.07,-4.8,1.7302
0,0.0169285,-7.07,-4.8,3.5056
0,0.01667222,-7.07,-4.8,5.2541
0,0.01680108,-7.07,-4.8,7.0162
0,0.0165982,-7.07,-4.8,8.7569
0,0.01662332,-7.07,-4.8,10.5004
0,0.01667606,-7.07,-4.8,12.2493
0,0.01690361,-7.07,-4.8,14.0221
0,0.01641051,-7.07,-4.8,15.7432
0,0.01688755,-7.07,-4.8,17.5143
0,0.0168591,-7.07,-4.8,19.2825
0,0.01635741,-7.07,-4.8,20.998
0,0.01678475,-7.07,-4.8,22.7583
0,0.01659954,-7.07,-4.8,24.4993
0,0.01669404,-7.07,-4.8,26.2501
0,0.0168097,-7.07,-4.8,28.013
0,0.01661661,-7.07,-4.8,29.7557
0,0.01658041,-7.07,-4.8,31.4947
0,0.01680887,-7.07,-4.8,33.2575
0,0.0168315,-7.0217,-3.8361,35.0228
0,0.01634647,-6.9728,-3.7706,36.7371
0,0.01672649,-6.9208,-3.7052,38.4914
0,0.01663404,-6.867,-3.6417,40.2359
0,0.01675395,-6.811,-3.5794,41.993
0,0.01660417,-6.7536,-3.5194,43.7344
0,0.01672105,-6.694,-3.4608,45.4881
0,0.01680072,-6.6341,-3.4019,45.4881
0,0.01662571,-6.5748,-3.3437,45.4881
0,0.01673519,-6.5151,-3.285,45.4881
0,0.01659302,-6.456,-3.2268,45.4881
0,0.0168426,-6.3959,-3.1678,45.4881
0,0.01656393,-6.3369,-3.1097,45.4881
0,0.01651004,-6.278,-3.0519,45.4881
0,0.0167947,-6.2181,-2.993,45.4881
0,0.01684351,-6.158,-2.9339,45.4881
0,0.01650341,-6.0992,-2.8761,45.4881
0,0.01675826,-6.0395,-2.8174,45.4881
0,0.01670517,-5.9799,-2.7588,45.4881
0,0.01658987,-5.9207,-2.7006,45.4881
0,0.01660173,-5.8615,-2.6424,45.4881
0,0.01670171,-5.802,-2.5839,45.4881
0,0.01680049,-5.7421,-2.525,45.4881
0,0.0166068,-5.6829,-2.4668,45.4881
0,0.01670595,-5.6233,-2.4082,45.4881
0,0.01670574,-5.5638,-2.3497,45.4881
0,0.01660372,-5.5046,-2.2915,45.4881
0,0.01669776,-5.445,-2.233,45.4881
0,0.01668433,-5.3855,-2.1745,45.4881
0,0.01660609,-5.3263,-2.1163,45.4881
0,0.01712182,-5.2653,-2.0562,45.4881
0,0.01653922,-5.2063,-1.9983,45.4881
0,0.01643229,-5.1477,-1.9407,45.4881
0,0.01659665,-5.0885,-1.8825,45.4881
0,0.01680417,-5.0286,-1.8236,45.4881
0,0.01694464,-4.9682,-1.7642,45.4881
0,0.01684163,-4.9081,-1.7052,45.4881
0,0.01614969,-4.8506,-1.6486,45.4881
0,0.01690318,-4.7903,-1.5893,45.4881
0,0.01648598,-4.7315,-1.5315,45.4881
0,0.01692643,-4.6712,-1.4722,45.4881
0,0.01664858,-4.6118,-1.4138,45.4881
0,0.01652863,-4.5529,-1.3559,45.4881
0,0.01656641,-4.4938,-1.2978,45.4881
0,0.01660726,-4.4346,-1.2396,45.4881
0,0.0168497,-4.3745,-1.1805,45.4881
0,0.01694738,-4.3141,-1.1211,45.4881
0,0.01638621,-4.2557,-1.0637,45.4881
0,0.01681121,-4.1957,-1.0048,45.4881
0,0.01649764,-4.1369,-0.9469,45.4881
0,0.01674473,-4.0772,-0.8882,45.4881
0,0.01700111,-4.0166,-0.8286,45.4881
0,0.01629483,-3.9585,-0.7715,45.4881
0,0.01677284,-3.8987,-0.7127,45.4881
0,0.01659224,-3.8395,-0.6546,45.4881
0,0.01672964,-3.7799,-0.5959,45.4881
0,0.0169891,-3.7193,-0.5364,45.4881
0,0.01628975,-3.6612,-0.4793,45.4881
0,0.01687458,-3.601,-0.4201,45.4881
0,0.01640376,-3.5426,-0.3626,45.4881
0,0.01716869,-3.4813,-0.3024,45.4881
0,0.0163523,-3.423,-0.2451,45.4881
0,0.01668986,-3.3635,-0.1866,45.4881
0,0.01662137,-3.3043,-0.1284,45.4881
0,0.01667397,-3.2448,-0.0699,45.4881
0,0.01688523,-3.1846,-0.0107,45.4881
0,0.01673695,-3.1249,0.0479,45.4881
0,0.01627159,-3.0669,0.105,45.4881
0,0.01712479,-3.0059,0.165,45.4881
0,0.01658823,-2.9467,0.2231,45.4881
0,0.01674509,-2.887,0.2818,45.4881
0,0.01684405,-2.8269,0.3409,45.4881
0,0.01652446,-2.768,0.3988,45.4881
0,0.01667747,-2.7086,0.4573,45.4881
0,0.01670838,-2.649,0.5158,45.4881
0,0.01674248,-2.5893,0.5745,45.4881
0,0.01636323,-2.5309,0.6319,45.4881
0,0.01659254,-2.4718,0.69,45.4881
0,0.01679856,-2.4119,0.7489,45.4881
0,0.0166985,-2.3524,0.8075,45.4881
0,0.01691342,-2.292,0.8667,45.4881
0,0.01654176,-2.2331,0.9247,45.4881
0,0.01657575,-2.174,0.9828,45.4881
0,0.01665792,-2.1146,1.0412,45.4881
0,0.01672859,-2.0549,1.0999,45.4881
0,0.01685468,-1.9948,1.1589,45.4881
0,0.01660802,-1.9356,1.2172,45.4881
0,0.01653036,-1.8767,1.2751,45.4881
0,0.01659621,-1.8175,1.3333,45.4881
0,0.01682902,-1.7575,1.3923,45.4881
0,0.01678633,-1.6976,1.4511,45.4881
0,0.01653628,-1.6387,1.5091,45.4881
0,0.0166639,-1.5793,1.5675,45.4881
0,0.01668175,-1.5198,1.626,45.4881
0,0.01669553,-1.4603,1.6845,45.4881
0,0.01717841,-1.399,1.7447,45.4881
0,0.01651417,-1.3401,1.8026,45.4881
0,0.01675701,-1.2804,1.8613,45.4881
0,0.01628173,-1.2223,1.9184,45.4881
0,0.01687269,-1.1622,1.9775,45.4881
0,0.01660009,-1.103,2.0357,45.4881
0,0.01654738,-1.044,2.0937,45.4881
0,0.01689283,-0.9837,2.1529,45.4881
0,0.01655578,-0.9247,2.211,45.4881
0,0.01660058,-0.8655,2.2692,45.4881
0,0.0170874,-0.8046,2.3291,45.4881
0,0.01644615,-0.7477,2.3885,43.7633
0,0.01657609,-0.6922,2.45,42.0248
0,0.01651009,-0.6389,2.513,40.2933
0,0.01678495,-0.5866,2.5786,38.5329
0,0.01673123,-0.5365,2.6456,36.7782
0,0.01667922,-0.4886,2.7139,35.0289
0,0.01658657,-0.4431,2.7833,33.2893
0,0.01674299,-0.3993,2.8546,31.5334
0,0.01685983,-0.3552,2.9265,31.5334
0,0.01639331,-0.3124,2.9963,31.5334
0,0.01690661,-0.2681,3.0684,31.5334
0,0.01659985,-0.2247,3.1391,31.5334
0,0.01659983,-0.1813,3.2099,31.5334
0,0.01660022,-0.1379,3.2806,31.5334
0,0.0168022,-0.094,3.3522,31.5334
0,0.01662026,-0.0505,3.423,31.5334
0,0.01677872,-0.0066,3.4945,31.5334
0,0.01671039,0.037,3.5658,31.5334
0,0.01658236,0.0804,3.6364,31.5334
0,0.01664359,0.1239,3.7074,31.5334
0,0.01666284,0.1675,3.7784,31.5334
0,0.01688135,0.2117,3.8503,31.5334
0,0.01650961,0.2548,3.9207,31.5334
0,0.01661333,0.2983,3.9915,31.5334
0,0.01681076,0.3422,4.0631,31.5334
0,0.01679777,0.3862,4.1347,31.5334
0,0.01658914,0.4295,4.2054,31.5334
0,0.01659843,0.4729,4.2761,31.5334
0,0.01669709,0.5166,4.3473,31.5334
0,0.01682014,0.5166,4.3473,31.5334
0,0.01628902,0.5166,4.3473,31.5334
0,0.01678936,0.5166,4.3473,31.5334
0,0.01650602,0.5166,4.3473,31.5334
0,0.0168884,0.5166,4.3473,31.5334
0,0.01660556,0.5166,4.3473,31.5334
0,0.01663887,0.5166,4.3473,31.5334
0,0.01676714,0.5166,4.3473,31.5334
0,0.01650296,0.5166,4.3473,31.5334
0,0.01679377,0.5166,4.3473,31.5334
0,0.01670504,0.5166,4.3473,31.5334
0,0.01650477,0.5166,4.3473,31.5334
0,0.01689311,0.5166,4.3473,31.5334
0,0.01700677,0.5166,4.3473,31.5334
0,0.01628621,0.5166,4.3473,31.5334
0,0.01674704,0.5166,4.3473,31.5334
0,0.01655448,0.5166,4.3473,31.5334
0,0.01678728,0.5166,4.3473,31.5334
0,0.01729967,0.5166,4.3473,31.5334
0,0.01615565,0.5166,4.3473,31.5334
0,0.01676285,0.5166,4.3473,31.5334
0,0.01640442,0.5166,4.3473,31.5334
34,0.01691141,0.5166,4.3473,31.5334
0,0.01637931,0.5166,4.3473,31.5334
0,0.0168186,0.5166,4.3473,31.5334
0,0.0166911,0.5166,4.3473,31.5334
0,0.01658884,0.5166,4.3473,31.5334
0,0.01669676,0.5166,4.3473,31.5334
0,0.0166982,0.5166,4.3473,31.5334
0,0.01671955,0.5166,4.3473,31.5334
0,0.0168844,0.5166,4.3473,31.5334
0,0.01650457,0.5166,4.3473,31.5334
0,0.01690799,0.5166,4.3473,31.5334
0,0.01672724,0.5166,4.3473,31.5334
0,0.01659283,0.5166,4.3473,31.5334
0,0.01667117,0.5166,4.3473,31.5334
0,0.01664188,0.5166,4.3473,31.5334
0,0.01668284,0.5166,4.3473,31.5334
0,0.01680223,0.5166,4.3473,31.5334
0,0.01656936,0.5166,4.3473,31.5334
0,0.01661689,0.5166,4.3473,31.5334
0,0.01668276,0.5166,4.3473,31.5334
0,0.01672697,0.5166,4.3473,31.5334
0,0.0165929,0.5166,4.3473,31.5334
0,0.01676814,0.5166,4.3473,31.5334
0,0.01663747,0.5166,4.3473,31.5334
0,0.01682564,0.5166,4.3473,31.5334
0,0.01655198,0.5166,4.3473,31.5334
0,0.0168124,0.5166,4.3473,31.5334
0,0.01648504,0.5166,4.3473,31.5334
0,0.01693931,0.5166,4.3473,31.5334
0,0.01649095,0.5166,4.3473,31.5334
0,0.01677608,0.5166,4.3473,31.5334
0,0.01659303,0.5166,4.3473,31.5334
0,0.01668437,0.5166,4.3473,31.5334
0,0.01673335,0.5166,4.3473,31.5334
0,0.01669162,0.5166,4.3473,31.5334
0,0.01659673,0.5166,4.3473,31.5334
0,0.01669599,0.5166,4.3473,31.5334
0,0.01669844,0.5166,4.3473,31.5334
0,0.01670774,0.5166,4.3473,31.5334
0,0.01658935,0.5166,4.3473,31.5334
0,0.01680722,0.5166,4.3473,31.5334
0,0.01650401,0.5166,4.3473,31.5334
0,0.01672718,0.5166,4.3473,31.5334
0,0.01696911,0.5166,4.3473,31.5334
0,0.01640727,0.5166,4.3473,31.5334
0,0.0166972,0.5166,4.3473,31.5334
0,0.01681406,0.5166,4.3473,31.5334
0,0.01658517,0.5166,4.3473,31.5334
0,0.01670379,0.5166,4.3473,31.5334
0,0.0166002,0.5166,4.3473,31.5334
0,0.01680713,0.5166,4.3473,31.5334
0,0.01659763,0.5166,4.3473,31.5334
0,0.01679426,0.5166,4.3473,31.5334
0,0.01656028,0.5166,4.3473,31.5334
0,0.01667135,0.5166,4.3473,31.5334
0,0.01669468,0.5166,4.3473,31.5334
0,0.01656408,0.5166,4.3473,31.5334
0,0.0168044,0.5166,4.3473,31.45
0,0.01702116,-7.07,-4.8,0
0,0.01702116,-7.07,-4.8,0
0,0.01652485,-7.07,-4.8,31.2835
0,0.0165969,-7.07,-4.8,31.2011
0,0.01655908,-7.07,-4.8,31.1189
0,0.01696097,-7.07,-4.8,31.0347
0,0.01653666,-7.07,-4.8,30.9526
0,0.01660429,-7.07,-4.8,30.8702
0,0.01679236,-7.07,-4.8,30.7869
0,0.01675051,-7.07,-4.8,30.7037
0,0.0165728,-7.07,-4.8,30.6215
0,0.01667962,-7.07,-4.8,30.5387
0,0.01669795,-7.07,-4.8,30.4558
0,0.01659756,-7.07,-4.8,30.3734
0,0.01680621,-7.07,-4.8,30.2899
0,0.01659533,-7.07,-4.8,30.2076
0,0.01659884,-7.07,-4.8,30.1252
0,0.01685805,-7.07,-4.8,30.0415
0,0.01665691,-7.07,-4.8,29.9588
0,0.01660501,-7.07,-4.8,29.8763
0,0.01668401,-7.07,-4.8,29.7935
0,0.01659958,-7.07,-4.8,29.7111
0,0.01682367,-7.07,-4.8,29.6276
0,0.01599221,-7.07,-4.8,29.5482
0,0.01672356,-7.07,-4.8,29.4652
0,0.0167314,-7.07,-4.8,29.3821
0,0.01673388,-7.07,-4.8,29.299
0,0.01680512,-7.07,-4.8,29.2156
0,0.01697749,-7.07,-4.8,29.1313
0,0.01652885,-7.07,-4.8,29.0493
0,0.01689804,-7.07,-4.8,28.9654
0,0.01587839,-7.07,-4.8,28.8865
0,0.01700634,-7.07,-4.8,28.8021
0,0.01671689,-7.07,-4.8,28.7191
0,0.01639735,-7.07,-4.8,28.6377
0,0.01679863,-7.07,-4.8,28.5543
0,0.01662692,-7.07,-4.8,28.4718
0,0.01666561,-7.07,-4.8,28.3891
0,0.01669237,-7.07,-4.8,28.3062
0,0.01661497,-7.07,-4.8,28.2237
0,0.01680003,-7.07,-4.8,28.1404
0,0.01679055,-7.07,-4.8,28.057
0,0.01649575,-7.07,-4.8,27.9751
0,0.01680725,-7.07,-4.8,27.8917
0,0.01659819,-7.07,-4.8,27.8093
0,0.01671766,-7.07,-4.8,27.7264
0,0.01667778,-7.07,-4.8,27.6436
0,0.01671626,-7.07,-4.8,27.6436
0,0.01659801,-7.07,-4.8,27.6436
0,0.01659275,-7.07,-4.8,27.6436
0,0.01668498,-7.07,-4.8,27.6436
0,0.01680743,-7.07,-4.8,27.6436
0,0.01662,-7.07,-4.8,27.6436
0,0.01685067,-7.07,-4.8,27.6436
16,0.01643283,-7.07,-4.8,27.6436
0,0.01686053,-7.07,-4.8,27.6436
0,0.01658189,-7.07,-4.8,27.6436
0,0.01655473,-7.07,-4.8,27.6436
0,0.01669819,-7.07,-4.8,27.6436
0,0.01670374,-7.07,-4.8,27.6436
0,0.01670012,-7.07,-4.8,27.6436
0,0.01681022,-7.07,-4.8,27.6436
0,0.01649507,-7.07,-4.8,27.6436
0,0.01669404,-7.07,-4.8,27.6436
0,0.01690083,-7.07,-4.8,27.6436
0,0.01649897,-7.07,-4.8,27.6436
0,0.01670371,-7.07,-4.8,27.6436
0,0.01660837,-7.07,-4.8,27.6436
0,0.01670419,-7.07,-4.8,27.6436
0,0.01687608,-7.07,-4.8,27.6436
0,0.0165027,-7.07,-4.8,27.6436
0,0.01660654,-7.07,-4.8,27.6436
0,0.01679704,-7.07,-4.8,27.6436
0,0.01661357,-7.07,-4.8,27.6436
0,0.01670591,-7.07,-4.8,27.6436
0,0.01668006,-7.07,-4.8,27.6436
0,0.01674356,-7.07,-4.8,27.6436
0,0.01657608,-7.07,-4.8,27.6436
0,0.01669254,-7.07,-4.8,27.6436
0,0.01671642,-7.07,-4.8,27.6436
0,0.01656994,-7.07,-4.8,27.6436
0,0.01681606,-7.07,-4.8,27.6436
0,0.01659564,-7.07,-4.8,27.6436
