Version:,Taxi,Continuous/Discontinuous,v4.1.8942.21304,,,
0,0.01660273,-1.9348,7.7382,90.0779,0,0
0,0.01683933,-1.9348,7.7382,90.0779,0,0
0,0.01671069,-1.9348,7.7382,90.0779,0,0
0,0.01647631,-1.9348,7.7382,90.0779,0,0
0,0.01685845,-1.9348,7.7382,90.0779,0,0
0,0.01650296,-1.9348,7.7382,90.0779,0,0
0,0.01671506,-1.9348,7.7382,90.0779,0,0
0,0.01680004,-1.9348,7.7382,90.0779,0,0
0,0.01669192,-1.9348,7.7382,90.0779,0,0
0,0.01645421,-1.9348,7.7382,90.0779,0,0
0,0.01666908,-1.9348,7.7382,90.0779,0,0
0,0.01681464,-1.9348,7.7382,90.0779,0,0
0,0.01669643,-1.9348,7.7382,90.0779,0,0
0,0.01664254,-1.9348,7.7382,90.0779,0,0
0,0.01672881,-1.9348,7.7382,90.0779,0,0
0,0.01659481,-1.9348,7.7382,90.0779,0,0
0,0.0166423,-1.9348,7.7382,90.0779,0,0
0,0.01671857,-1.9348,7.7382,90.0779,0,0
0,0.01675018,-1.9348,7.7382,90.0779,0,0
0,0.01666798,-1.9348,7.7382,90.0779,0,0
0,0.01659203,-1.9348,7.7382,90.0779,0,0
0,0.0165513,-1.9348,7.7382,90.0779,0,0
0,0.01682692,-1.9348,7.7382,90.0779,0,0
0,0.01672271,-1.9348,7.7382,90.0779,0,0
0,0.01690069,-1.9348,7.7382,90.0779,0,0
0,0.01637022,-1.9348,7.7382,90.0779,0,0
0,0.01671483,-1.9348,7.7382,90.0779,0,0
0,0.01672273,-1.9348,7.7382,90.0779,0,0
0,0.01669814,-1.9348,7.7382,90.0779,0,0
0,0.016839,-1.9348,7.7382,90.0779,0,0
0,0.01640533,-1.9348,7.7382,90.0779,0,0
0,0.01696267,-1.9348,7.7382,90.0779,0,0
0,0.01647005,-1.9348,7.7382,90.0779,0,0
0,0.01672484,-1.9348,7.7382,90.0779,0,0
0,0.01690464,-1.9348,7.7382,90.0779,0,0
0,0.0164665,-1.9348,7.7382,90.0779,0,0
0,0.01673169,-1.9348,7.7382,90.0779,0,0
0,0.01671729,-1.9348,7.7382,90.0779,0,0
0,0.01648139,-1.9348,7.7382,90.0779,0,0
0,0.01667812,-1.9348,7.7382,90.0779,0,0
0,0.01686421,-1.9348,7.7382,90.0779,0,0
0,0.01650774,-1.9348,7.7382,90.0779,0,0
0,0.01675459,-1.9348,7.7382,90.0779,0,0
0,0.01692461,-1.9348,7.7382,90.0779,0,0
0,0.01648712,-1.9348,7.7382,90.0779,0,0
0,0.01687128,-1.9348,7.7382,90.0779,0,0
0,0.01652403,-1.9348,7.7382,90.0779,0,0
0,0.01660581,-1.9348,7.7382,90.0779,0,0
0,0.01679089,-1.9348,7.7382,90.0779,0,0
0,0.01651717,-1.9348,7.7382,90.0779,0,0
26,0.01670008,-1.9348,7.7382,90.0779,6,2
0,0.01690717,-1.9348,7.7382,90.0779,0,0
0,0.01657864,-1.9348,7.7382,90.0779,0,0
0,0.01692863,-1.9348,7.7382,90.0779,0,0
0,0.01634643,-1.9348,7.7382,90.0779,0,0
0,0.01672898,-1.9348,7.7382,90.0779,0,0
0,0.01680446,-1.9348,7.7382,90.0779,0,0
0,0.01677368,-1.9348,7.7382,90.0779,0,0
0,0.01659517,-1.9348,7.7382,90.0779,0,0
0,0.01660793,-1.9348,7.7382,90.0779,0,0
0,0.01646261,-1.9348,7.7382,90.0779,0,0
0,0.01678523,-1.9348,7.7382,90.0779,0,0
0,0.01666726,-1.9348,7.7382,90.0779,0,0
0,0.01684834,-1.9348,7.7382,90.0779,0,0
0,0.0167054,-1.9348,7.7382,90.0779,0,0
0,0.01655785,-1.9348,7.7382,90.0779,0,0
0,0.01670794,-1.9348,7.7382,90.0779,0,0
0,0.01658676,-1.9348,7.7382,90.0779,0,0
0,0.01680942,-1.9348,7.7382,90.0779,0,0
0,0.01659639,-1.9348,7.7382,90.0779,0,0
0,0.0166916,-1.9348,7.7382,90.0779,0,0
0,0.01674336,-1.9348,7.7382,90.0779,0,0
0,0.01659826,-1.9348,7.7382,90.0779,0,0
0,0.0166409,-1.9348,7.7382,90.0779,0,0
0,0.01676418,-1.9348,7.7382,90.0779,0,0
0,0.01666784,-1.9348,7.7382,90.0779,0,0
0,0.01652151,-1.9348,7.7382,90.0779,0,0
0,0.01687738,-1.9348,7.7382,90.0779,0,0
0,0.01667613,-1.9348,7.7382,90.0779,0,0
0,0.01665044,-1.9348,7.7382,90.0779,0,0
0,0.0167157,-1.9348,7.7382,90.0779,0,0
0,0.01665453,-1.9348,7.7382,90.0779,0,0
0,0.01668261,-1.9348,7.7382,90.0779,0,0
0,0.01656765,-1.9348,7.7382,90.0779,0,0
0,0.01679095,-1.9348,7.7382,90.0779,0,0
0,0.01663565,-1.9348,7.7382,90.0779,0,0
0,0.01664942,-1.9348,7.7382,90.0779,0,0
0,0.01693459,-1.9348,7.7382,90.0779,0,0
0,0.01629253,-1.9348,7.7382,90.0779,0,0
0,0.01687802,-1.9348,7.7382,90.0779,0,0
0,0.01674837,-1.9348,7.7382,90.0779,0,0
0,0.01661511,-1.9348,7.7382,90.0779,0,0
0,0.01664155,-1.9348,7.7382,90.0779,0,0
0,0.01654267,-1.9348,7.7382,90.0779,0,0
0,0.01701327,-1.9348,7.7382,90.0779,0,0
0,0.01651026,-1.9348,7.7382,90.0779,0,0
0,0.01678642,-1.9348,7.7382,90.0779,0,0
0,0.01662111,-1.9348,7.7382,90.0779,0,0
0,0.01664075,-1.9348,7.7382,90.0779,0,0
0,0.01647368,-1.9348,7.7382,90.0779,0,0
0,0.01695899,-1.9348,7.7382,90.0779,0,0
0,0.01671034,-1.9348,7.7382,90.0779,0,0
0,0.01661967,-1.9348,7.7382,90.0779,0,0
0,0.01657954,-1.9348,7.7382,90.0779,0,0
0,0.01672679,-1.9348,7.7382,90.0779,0,0
0,0.01681073,-1.9348,7.7382,90.0779,0,0
0,0.01638558,-1.9348,7.7382,90.0779,0,0
0,0.01685032,-1.9348,7.7382,90.0779,0,0
0,0.01661313,-1.9348,7.7382,90.0779,0,0
0,0.0165492,-1.9348,7.7382,90.0779,0,0
0,0.01692869,-1.9348,7.7382,90.0779,0,0
0,0.01676141,-1.9348,7.7382,90.0779,0,0
0,0.01661266,-1.9348,7.7382,90.0779,0,0
0,0.01678835,-1.9348,7.7382,90.0779,0,0
0,0.01640875,-1.9348,7.7382,90.0779,0,0
0,0.01677137,-1.9348,7.7382,90.0779,0,0
0,0.01678117,-1.9348,7.7382,90.0779,0,0
0,0.01645973,-1.9348,7.7382,90.0779,0,0
0,0.01689425,-1.9348,7.7382,90.0779,0,0
0,0.01678967,-1.9348,7.7382,90.0779,0,0
0,0.01646328,-1.9348,7.7382,90.0779,0,0
0,0.01681698,-1.9348,7.7382,90.0779,0,0
0,0.01668527,-1.9348,7.7382,90.0779,0,0
0,0.01663543,-1.9348,7.7382,90.0779,0,0
0,0.01676079,-1.9348,7.7382,90.0779,0,0
0,0.01657757,-1.9348,7.7382,90.0779,0,0
0,0.01674507,-1.9348,7.7382,90.0779,0,0
0,0.01646422,-1.9348,7.7382,90.0779,0,0
0,0.01670225,-1.9348,7.7382,90.0779,0,0
0,0.01681754,-1.9348,7.7382,90.0779,0,0
0,0.01671519,-1.9348,7.7382,90.0779,0,0
0,0.01662542,-1.9348,7.7382,90.0779,0,0
0,0.01640289,-1.9348,7.7382,90.0779,0,0
0,0.01696185,-1.9348,7.7382,90.0779,0,0
0,0.01645501,-1.9348,7.7382,90.0779,0,0
0,0.01682054,-1.9348,7.7382,90.0779,0,0
0,0.01672473,-1.9348,7.7382,90.0779,0,0
0,0.01679528,-1.9348,7.7382,90.0779,0,0
0,0.01675319,-1.9348,7.7382,90.0779,0,0
0,0.01652522,-1.9348,7.7382,90.0779,0,0
0,0.01644432,-1.9348,7.7382,90.0779,0,0
0,0.0169739,-1.9348,7.7382,90.0779,0,0
0,0.01682731,-1.9348,7.7382,90.0779,0,0
0,0.01656421,-1.9348,7.7382,90.0779,0,0
0,0.01673654,-1.9348,7.7382,90.0779,0,0
0,0.01650742,-1.9348,7.7382,90.0779,0,0
0,0.01663026,-1.9348,7.7382,90.0779,0,0
0,0.01656906,-1.9348,7.7382,90.0779,0,0
0,0.01663397,-1.9348,7.7382,90.0779,0,0
0,0.01693512,-1.9348,7.7382,90.0779,0,0
0,0.01658928,-1.9348,7.7382,90.0779,0,0
0,0.01656093,-1.9348,7.7382,90.0779,0,0
0,0.01685493,-1.9348,7.7382,90.0779,0,0
0,0.01665313,-1.9348,7.7382,90.0779,0,0
0,0.01678971,-1.9348,7.7382,90.0779,0,0
0,0.01654596,-1.9348,7.7382,90.0779,0,0
0,0.01667579,-1.9348,7.7382,90.0779,0,0
0,0.01660012,-1.9348,7.7382,90.0779,0,0
0,0.01679272,-1.9348,7.7382,90.0779,0,0
0,0.01672734,-1.9348,7.7382,90.0779,0,0
0,0.01670277,-1.9348,7.7382,90.0779,0,0
0,0.01645838,-1.9348,7.7382,90.0779,0,0
0,0.0168708,-1.9348,7.7382,90.0779,0,0
0,0.0167937,-1.9348,7.7382,90.0779,0,0
0,0.01674439,-1.9348,7.7382,90.0779,0,0
0,0.0164374,-1.9348,7.7382,90.0779,0,0
0,0.016785,-1.9348,7.7382,90.0779,0,0
0,0.0169409,-1.9348,7.7382,90.0779,0,0
0,0.0163995,-1.9348,7.7382,90.0779,0,0
0,0.01664776,-1.9348,7.7382,90.0779,0,0
0,0.0167759,-1.9348,7.7382,90.0779,0,0
0,0.01656376,-1.9348,7.7382,90.0779,0,0
0,0.01681194,-1.9348,7.7382,90.0779,0,0
0,0.0162781,-1.9348,7.7382,90.0779,0,0
0,0.01690522,-1.9348,7.7382,90.0779,0,0
0,0.01691423,-1.9348,7.7382,90.0779,0,0
0,0.01660642,-1.9348,7.7382,90.0779,0,0
0,0.01645014,-1.9348,7.7382,90.0779,0,0
0,0.0170192,-1.9348,7.7382,90.0779,0,0
0,0.01610994,-1.9348,7.7382,91.735,0,0
0,0.01661641,-1.9348,7.7382,93.4441,0,0
0,0.01670529,-1.9348,7.7382,95.1625,0,0
0,0.0168801,-1.9348,7.7382,96.8988,0,0
0,0.01642752,-1.9348,7.7382,98.5886,0,0
0,0.01668746,-1.9348,7.7382,100.305,0,0
0,0.0167982,-1.9348,7.7382,102.0329,0,0
0,0.01655238,-1.9348,7.7382,103.7355,0,0
0,0.0167743,-1.9348,7.7382,105.461,0,0
0,0.01662814,-1.9348,7.7382,107.1713,0,0
0,0.01683695,-1.9348,7.7382,108.9032,0,0
0,0.01664431,-1.9348,7.7382,110.6153,0,0
0,0.01647496,-1.9348,7.7382,112.3099,0,0
0,0.01672725,-1.9348,7.7382,114.0305,0,0
0,0.01677463,-1.9348,7.7382,115.756,0,0
0,0.01671934,-1.9348,7.7382,117.4757,0,0
0,0.01654112,-1.9348,7.7382,119.1772,0,0
0,0.01683039,-1.9348,7.7382,120.9084,0,0
0,0.01679365,-1.9348,7.7382,122.6358,0,0
0,0.01658141,-1.9348,7.7382,124.3414,0,0
0,0.01669989,-1.9348,7.7382,126.0592,0,0
0,0.01674743,-1.9348,7.7382,127.7818,0,0
0,0.01667042,-1.9348,7.7382,129.4966,0,0
0,0.01658511,-1.9348,7.7382,131.2025,0,0
0,0.01648093,-1.9348,7.7382,132.8978,0,0
0,0.0168413,-1.9348,7.7382,134.6301,0,0
0,0.01659811,-1.9348,7.7382,136.3374,0,0
0,0.01671084,-1.9348,7.7382,138.0563,0,0
0,0.01662,-1.9348,7.7382,139.7659,0,0
0,0.01701539,-1.9348,7.7382,141.5161,0,0
0,0.01670888,-1.9348,7.7382,143.2348,0,0
0,0.01656076,-1.9348,7.7382,144.9383,0,0
0,0.01666921,-1.9348,7.7382,146.6529,0,0
0,0.01653363,-1.9348,7.7382,148.3536,0,0
0,0.01697725,-1.9348,7.7382,150.0999,0,0
0,0.01655006,-1.9348,7.7382,151.8022,0,0
0,0.01665082,-1.9348,7.7382,153.515,0,0
0,0.0166356,-1.9348,7.7382,155.2261,0,0
0,0.01659867,-1.9348,7.7382,156.9335,0,0
0,0.01682055,-1.9348,7.7382,158.6637,0,0
0,0.0167878,-1.9348,7.7382,160.3905,0,0
0,0.01682038,-1.9219,7.6982,162.1207,0,0
0,0.01645391,-1.9104,7.6587,163.8131,0,0
0,0.01670533,-1.9,7.6182,165.5315,0,0
0,0.01648119,-1.8909,7.5781,167.2267,0,0
0,0.01670363,-1.8829,7.5371,168.9449,0,0
0,0.01679834,-1.8761,7.4956,170.6728,0,0
0,0.01671026,-1.8705,7.4542,172.3916,0,0
0,0.01658334,-1.8663,7.413,174.0974,0,0
0,0.01660737,-1.8632,7.3716,175.8057,0,0
0,0.01681403,-1.8614,7.3296,177.5352,0,0
0,0.01658035,-1.8609,7.2882,179.2407,0,0
0,0.01681852,-1.8616,7.2461,180.9707,0,0
0,0.01668463,-1.8635,7.2045,182.6869,0,0
0,0.01658321,-1.8667,7.1632,184.3927,0,0
0,0.01672312,-1.8712,7.1216,186.1128,0,0
0,0.01663643,-1.8768,7.0804,187.8241,0,0
0,0.01653816,-1.8837,7.0396,189.5252,0,0
0,0.01690247,-1.8919,6.9982,191.2638,0,0
0,0.01671834,-1.9013,6.9575,192.9835,0,0
0,0.01650426,-1.9118,6.9176,194.6811,0,0
0,0.01669294,-1.9235,6.8775,196.3982,0,0
0,0.01670499,-1.9365,6.8378,198.1165,0,0
0,0.01659329,-1.9506,6.7988,199.8233,0,0
0,0.01690841,-1.9661,6.7595,201.5625,0,0
0,0.01662542,-1.9825,6.7213,203.2726,0,0
0,0.01660384,-2.0001,6.6837,204.9805,0,0
0,0.01654672,-2.0186,6.6468,206.6826,0,0
0,0.01692546,-2.0388,6.6096,208.4235,0,0
0,0.01660926,-2.0596,6.5737,210.132,0,0
0,0.01667021,-2.0816,6.5383,211.8467,0,0
0,0.01666256,-2.1046,6.5035,213.5607,0,0
0,0.01703603,-2.1292,6.4688,215.313,0,0
0,0.01641841,-2.1539,6.436,217.0018,0,0
0,0.01667563,-2.18,6.4035,218.7171,0,0
0,0.01665422,-2.207,6.3718,220.4302,0,0
0,0.01684777,-2.2353,6.3406,222.1632,0,0
0,0.01651732,-2.2639,6.3108,223.8622,0,0
0,0.01680276,-2.2939,6.2814,225.5905,0,0
0,0.01629728,-2.3238,6.2538,227.2669,0,0
0,0.01683737,-2.3556,6.2262,228.9988,0,0
0,0.01685711,-2.3882,6.1995,230.7328,0,0
0,0.01663536,-2.4212,6.1742,232.4439,0,0
0,0.01652062,-2.4546,6.15,234.1432,0,0
0,0.0168335,-2.4895,6.1264,235.8747,0,0
0,0.01666552,-2.5246,6.104,237.589,0,0
0,0.01670121,-2.5605,6.0827,239.3069,0,0
0,0.01684546,-2.5974,6.0623,241.0396,0,0
0,0.0165058,-2.6341,6.0434,242.7375,0,0
0,0.01661271,-2.6715,6.0255,244.4463,0,0
0,0.01679487,-2.7099,6.0086,246.1738,0,0
0,0.01677079,-2.7488,5.9928,247.8989,0,0
0,0.01658832,-2.7876,5.9784,249.6052,0,0
0,0.0164276,-2.8265,5.9652,251.295,0,0
0,0.01682845,-2.8668,5.9529,253.0259,0,0
0,0.016676,-2.907,5.9419,254.7413,0,0
0,0.01666532,-2.9475,5.9322,256.4555,0,0
0,0.01693534,-2.9889,5.9235,258.1975,0,0
0,0.01659574,-3.0297,5.9162,259.9045,0,0
0,0.0166369,-3.0707,5.909,259.9045,0,0
0,0.0166448,-3.1116,5.9017,259.9045,0,0
0,0.01658941,-3.1525,5.8944,259.9045,0,0
0,0.01703861,-3.1944,5.8869,259.9045,0,0
0,0.0163209,-3.2346,5.8798,259.9045,0,0
0,0.01668841,-3.2756,5.8725,259.9045,0,0
0,0.01670912,-3.3168,5.8651,259.9045,0,0
0,0.01689472,-3.3583,5.8577,259.9045,0,0
0,0.01639309,-3.3987,5.8506,259.9045,0,0
0,0.01679718,-3.44,5.8432,259.9045,0,0
0,0.01653027,-3.4807,5.836,259.9045,0,0
0,0.01677265,-3.522,5.8286,259.9045,0,0
0,0.01646515,-3.5625,5.8214,259.9045,0,0
0,0.01715099,-3.6047,5.8139,259.9045,0,0
0,0.01647704,-3.6452,5.8067,259.9045,0,0
0,0.01644229,-3.6857,5.7995,259.9045,0,0
0,0.01687746,-3.7272,5.7921,259.9045,0,0
0,0.01689668,-3.7688,5.7847,259.9045,0,0
0,0.01700019,-3.8109,5.7785,261.6532,0,0
0,0.01616688,-3.851,5.7738,263.3162,0,0
0,0.01688531,-3.8931,5.7701,265.053,0,0
0,0.01694196,-3.9353,5.7678,266.7957,0,0
0,0.01606697,-3.9755,5.7667,268.4484,0,0
0,0.01688809,-4.0177,5.7655,268.4484,0,0
0,0.01685761,-4.0598,5.7644,268.4484,0,0
0,0.01666069,-4.1014,5.7633,268.4484,0,0
0,0.01644855,-4.1425,5.7622,268.4484,0,0
0,0.01678028,-4.1845,5.761,268.4484,0,0
0,0.01667884,-4.2261,5.7599,268.4484,0,0
0,0.01658574,-4.2676,5.7588,268.4484,0,0
0,0.01670646,-4.3093,5.7576,268.4484,0,0
0,0.01671133,-4.3511,5.7565,268.4484,0,0
0,0.0166409,-4.3927,5.7554,268.4484,0,0
0,0.01667976,-4.4343,5.7543,268.4484,0,0
0,0.01667938,-4.476,5.7531,268.4484,0,0
0,0.01651569,-4.5173,5.752,268.4484,0,0
0,0.01689278,-4.5595,5.7509,268.4484,0,0
0,0.01664635,-4.6011,5.7497,268.4484,0,0
0,0.01684621,-4.6432,5.7486,268.4484,0,0
0,0.01657201,-4.6846,5.7475,268.4484,0,0
0,0.01673715,-4.7264,5.7463,268.4484,0,0
0,0.01648892,-4.7676,5.7452,268.4484,0,0
0,0.01627087,-4.8083,5.7441,268.4484,0,0
0,0.01702368,-4.8508,5.743,268.4484,0,0
0,0.01674317,-4.8926,5.7418,268.4484,0,0
0,0.01681816,-4.9347,5.7407,268.4484,0,0
0,0.01665401,-4.9763,5.7396,268.4484,0,0
0,0.0165085,-5.0175,5.7385,268.4484,0,0
0,0.0167831,-5.0595,5.7373,268.4484,0,0
0,0.01681797,-5.1015,5.7362,268.4484,0,0
0,0.0165287,-5.1428,5.7351,268.4484,0,0
0,0.01671935,-5.1846,5.7339,268.4484,0,0
0,0.01694999,-5.2269,5.7341,270.1919,0,0
0,0.01630019,-5.2677,5.7354,271.8685,0,0
0,0.01686643,-5.3097,5.7381,273.6034,0,0
0,0.01639547,-5.3505,5.7418,275.2899,0,0
0,0.01693416,-5.3926,5.747,277.0317,0,0
0,0.01652228,-5.4334,5.7533,278.7313,0,0
0,0.01655199,-5.4741,5.7608,280.4338,0,0
0,0.01691252,-5.5154,5.7697,282.1735,0,0
0,0.01663264,-5.5558,5.7797,283.8843,0,0
0,0.016679,-5.5959,5.7909,285.5999,0,0
0,0.01662737,-5.6356,5.8033,287.3102,0,0
0,0.01677705,-5.6752,5.8169,289.036,0,0
0,0.01667953,-5.7142,5.8317,290.7516,0,0
0,0.01665153,-5.7527,5.8476,292.4644,0,0
0,0.01681745,-5.7915,5.8637,292.4644,0,0
0,0.0164145,-5.8295,5.8793,292.4644,0,0
0,0.01682171,-5.8683,5.8954,292.4644,0,0
0,0.0165321,-5.9065,5.9112,292.4644,0,0
0,0.01690826,-5.9456,5.9274,292.4644,0,0
0,0.01665966,-5.984,5.9433,292.4644,0,0
0,0.01661958,-6.0224,5.9591,292.4644,0,0
0,0.01667357,-6.0609,5.9751,292.4644,0,0
0,0.01670993,-6.0995,5.991,292.4644,0,0
0,0.0165812,-6.1378,6.0069,292.4644,0,0
0,0.01681539,-6.1767,6.0229,292.4644,0,0
0,0.01663068,-6.2151,6.0388,292.4644,0,0
0,0.01669686,-6.2537,6.0548,292.4644,0,0
0,0.01667137,-6.2922,6.0707,292.4644,0,0
0,0.01663827,-6.3306,6.0866,292.4644,0,0
0,0.01674929,-6.3693,6.1026,292.4644,0,0
0,0.01660898,-6.4077,6.1184,292.4644,0,0
0,0.01672014,-6.4463,6.1344,292.4644,0,0
0,0.01653672,-6.4845,6.1502,292.4644,0,0
0,0.01674779,-6.5232,6.1662,292.4644,0,0
0,0.01639977,-6.5611,6.1819,292.4644,0,0
0,0.01705832,-6.6005,6.1982,292.4644,0,0
0,0.01674821,-6.6392,6.2141,292.4644,0,0
0,0.01644407,-6.6771,6.2299,292.4644,0,0
0,0.01662995,-6.7156,6.2457,292.4644,0,0
0,0.01693092,-6.7547,6.2619,292.4644,0,0
0,0.0166837,-6.7932,6.2778,292.4644,0,0
0,0.01661577,-6.8316,6.2937,292.4644,0,0
0,0.0166906,-6.8701,6.3097,292.4644,0,0
0,0.01678057,-6.9089,6.3257,292.4644,0,0
0,0.01651698,-6.9471,6.3415,292.4644,0,0
0,0.01661517,-6.9854,6.3573,292.4644,0,0
0,0.0167025,-7.024,6.3733,292.4644,0,0
0,0.01681145,-7.0628,6.3893,292.4644,0,0
0,0.01665364,-7.1013,6.4052,292.4644,0,0
0,0.01659974,-7.1397,6.4211,292.4644,0,0
0,0.01671748,-7.1783,6.4371,292.4644,0,0
0,0.01662338,-7.2167,6.4529,292.4644,0,0
0,0.01685278,-7.2556,6.469,292.4644,0,0
0,0.01655752,-7.2939,6.4849,292.4644,0,0
0,0.01664752,-7.3323,6.5008,292.4644,0,0
0,0.01682532,-7.3712,6.5168,292.4644,0,0
0,0.01669608,-7.4097,6.5328,292.4644,0,0
0,0.01664042,-7.4482,6.5487,292.4644,0,0
0,0.01659959,-7.4865,6.5645,292.4644,0,0
0,0.01675499,-7.5252,6.5805,292.4644,0,0
0,0.01672794,-7.5639,6.5965,292.4644,0,0
0,0.01657466,-7.6022,6.6123,292.4644,0,0
0,0.0165702,-7.6404,6.6282,292.4644,0,0
0,0.01662626,-7.6788,6.644,292.4644,0,0
0,0.01680207,-7.7176,6.6601,292.4644,0,0
0,0.01679974,-7.7565,6.6761,292.4644,0,0
0,0.01680501,-7.7953,6.6922,292.4644,0,0
0,0.0165142,-7.8334,6.708,292.4644,0,0
0,0.01668628,-7.872,6.7239,292.4644,0,0
0,0.01671938,-7.9106,6.7399,292.4644,0,0
0,0.01650432,-7.9487,6.7556,292.4644,0,0
0,0.01687033,-7.9877,6.7717,292.4644,0,0
0,0.01671971,-8.0263,6.7877,292.4644,0,0
0,0.01672933,-8.0649,6.8037,292.4644,0,0
0,0.01667008,-8.1035,6.8196,292.4644,0,0
0,0.01642136,-8.1414,6.8353,292.4644,0,0
0,0.01686578,-8.1803,6.8514,292.4644,0,0
0,0.01659646,-8.2187,6.8673,292.4644,0,0
0,0.01680046,-8.2575,6.8833,292.4644,0,0
0,0.016551,-8.2957,6.8991,292.4644,0,0
0,0.01684846,-8.3346,6.9152,292.4644,0,0
0,0.01651965,-8.3728,6.931,292.4644,0,0
0,0.01670414,-8.4114,6.9469,292.4644,0,0
0,0.01665198,-8.4498,6.9628,292.4644,0,0
0,0.01672629,-8.4885,6.9788,292.4644,0,0
0,0.01663346,-8.5269,6.9947,292.4644,0,0
0,0.01668557,-8.5655,7.0106,292.4644,0,0
0,0.01667954,-8.604,7.0266,292.4644,0,0
0,0.01663525,-8.6424,7.0425,292.4644,0,0
0,0.01666452,-8.6809,7.0584,292.4644,0,0
0,0.0168677,-8.7199,7.0745,292.4644,0,0
0,0.01679293,-8.7591,7.0894,290.7371,0,0
0,0.01646033,-8.798,7.1028,289.044,0,0
0,0.01655613,-8.8375,7.1151,287.341,0,0
0,0.01684652,-8.8781,7.1264,285.6081,0,0
0,0.01659963,-8.9184,7.1364,283.9007,0,0
0,0.0169667,-8.9595,7.1466,283.9007,0,0
0,0.01641478,-8.9994,7.1565,283.9007,0,0
0,0.01644251,-9.0392,7.1663,283.9007,0,0
0,0.0170606,-9.0806,7.1766,283.9007,0,0
0,0.01661763,-9.121,7.1866,283.9007,0,0
0,0.01667965,-9.1614,7.1966,283.9007,0,0
0,0.01662812,-9.2018,7.2066,283.9007,0,0
0,0.016648,-9.2422,7.2166,283.9007,0,0
0,0.0167163,-9.2827,7.2266,283.9007,0,0
0,0.01674488,-9.3234,7.2367,283.9007,0,0
0,0.01655458,-9.3635,7.2466,283.9007,0,0
0,0.01681411,-9.4043,7.2567,283.9007,0,0
0,0.01653266,-9.4445,7.2666,283.9007,0,0
0,0.0167566,-9.4851,7.2767,283.9007,0,0
0,0.01660072,-9.5254,7.2867,283.9007,0,0
0,0.01668128,-9.5659,7.2967,283.9007,0,0
0,0.01666739,-9.6063,7.3067,283.9007,0,0
0,0.01651599,-9.6464,7.3166,283.9007,0,0
0,0.01697867,-9.6876,7.3268,283.9007,0,0
0,0.01659356,-9.7278,7.3368,283.9007,0,0
0,0.01664181,-9.7682,7.3467,283.9007,0,0
0,0.01672108,-9.8088,7.3568,283.9007,0,0
0,0.01662399,-9.8491,7.3668,283.9007,0,0
0,0.01679605,-9.8899,7.3769,283.9007,0,0
0,0.01660025,-9.9302,7.3868,283.9007,0,0
0,0.01671202,-9.9707,7.3969,283.9007,0,0
0,0.01659977,-10.011,7.4068,283.9007,0,0
0,0.01676789,-10.0517,7.4169,283.9007,0,0
0,0.01669724,-10.0922,7.4269,283.9007,0,0
0,0.01667906,-10.1327,7.4369,283.9007,0,0
0,0.01666882,-10.1731,7.447,283.9007,0,0
0,0.01665013,-10.2135,7.457,283.9007,0,0
0,0.01661622,-10.2538,7.4669,283.9007,0,0
0,0.01678378,-10.2946,7.477,283.9007,0,0
0,0.01654936,-10.3347,7.4869,283.9007,0,0
0,0.01679499,-10.3755,7.497,283.9007,0,0
0,0.01665514,-10.4159,7.507,283.9007,0,0
0,0.01658951,-10.4561,7.517,283.9007,0,0
0,0.01708223,-10.4561,7.517,283.9007,0,0
0,0.01634918,-10.4561,7.517,283.9007,0,0
0,0.01642092,-10.4561,7.517,283.9007,0,0
0,0.01666666,-10.4561,7.517,283.9007,0,0
0,0.01666339,-10.4561,7.517,283.9007,0,0
0,0.01687359,-10.4561,7.517,283.9007,0,0
0,0.01646966,-10.4561,7.517,283.9007,0,0
0,0.01689206,-10.4561,7.517,283.9007,0,0
0,0.01693354,-10.4561,7.517,283.9007,0,0
0,0.01633671,-10.4561,7.517,283.9007,0,0
0,0.01683563,-10.4561,7.517,283.9007,0,0
0,0.01659313,-10.4561,7.517,283.9007,0,0
0,0.01653417,-10.4561,7.517,283.9007,0,0
0,0.01655926,-10.4561,7.517,283.9007,0,0
0,0.01694339,-10.4561,7.517,283.9007,0,0
0,0.01611755,-10.4561,7.517,283.9007,0,0
0,0.01659588,-10.4561,7.517,283.9007,0,0
0,0.01665213,-10.4561,7.517,283.9007,0,0
0,0.01692482,-10.4561,7.517,283.9007,0,0
0,0.01640118,-10.4561,7.517,283.9007,0,0
0,0.01674426,-10.4561,7.517,283.9007,0,0
0,0.01662062,-10.4561,7.517,283.9007,0,0
0,0.01676676,-10.4561,7.517,283.9007,0,0
0,0.01676901,-10.4561,7.517,283.9007,0,0
0,0.01655152,-10.4561,7.517,283.9007,0,0
0,0.01669643,-10.4561,7.517,283.9007,0,0
0,0.0166463,-10.4561,7.517,283.9007,0,0
0,0.01665917,-10.4561,7.517,283.9007,0,0
0,0.01678569,-10.4561,7.517,283.9007,0,0
0,0.01692352,-10.4561,7.517,283.9007,0,0
0,0.01648063,-10.4561,7.517,283.9007,0,0
0,0.01658198,-10.4561,7.517,283.9007,0,0
0,0.01687068,-10.4561,7.517,283.9007,0,0
36,0.01649914,-10.4561,7.517,283.9007,6,3
0,0.01658634,-10.4561,7.517,283.9007,0,0
0,0.01659557,-10.4561,7.517,283.9007,0,0
0,0.01669265,-10.4561,7.517,283.9007,0,0
0,0.01672251,-10.4561,7.517,283.9007,0,0
