Version: Taxi Continuous/Discontinuous v4.1.8942.21304
TriggerVersion: v4
TaskType: Discontinuous
MazeName: Open Maze MD2
NumberOfTrials: 1
PosterLocations: 
CompletionWindow: 100000
TimeoutDuration: 1000
IntersessionInterval: 1000
RewardTime: 1000
RewardViewCriteria: 45
RotationSpeed: 104.3357
MovementSpeed: 5
JoystickDeadzone: 0
AngleRestrictionAmount: 0
RequiredDistance: 1
ProximityDistance: 1
DirectionErrorDistance: 0.5
isJoystickEnabled: False
isReverseEnabled: True
isForwardEnabled: True
isRightEnabled: True
isLeftEnabled: True
isYInverted: False
isXInverted: False
RestartOnTrialFail: False
ResetPositionOnTrial: True
FaceRandomDirectionOnStart: False
MultipleWaypoints: False
DisableInterSessionBlackout: True
ResetPositionOnSession: False
EnableDirectionError: False
DisableHint: False
EnableRewardAreaError: False
RewardAreaErrorTime: -1
--- Start of Dataset --- 
 0 0.01670487 -18.8796 11.5571 194.6855
 0 0.01662361 -18.8796 11.4767 194.6855
 0 0.01662361 -18.8796 11.3963 194.6855
 0 0.01671340 -18.8796 11.3154 194.6855
 0 0.01685801 -18.8796 11.2339 194.6855
 0 0.01669306 -18.8796 11.1532 194.6855
 0 0.01671279 -18.8796 11.0723 194.6855
 0 0.01657117 -18.8796 10.9922 194.6855
 0 0.01669861 -18.8796 10.9114 194.6855
 0 0.01669930 -18.8796 10.8306 194.6855
 0 0.01662835 -18.8796 10.7502 194.6855
 0 0.01677522 -18.8796 10.6691 194.6855
 0 0.01659836 -18.8796 10.5888 194.6855
 0 0.01652069 -18.8796 10.5089 194.6855
 0 0.01689786 -18.8796 10.4272 194.6855
 0 0.01651367 -18.8796 10.3473 194.6855
 0 0.01670013 -18.8796 10.2665 194.6855
 0 0.01677010 -18.8796 10.1854 194.6855
 0 0.01672990 -18.8796 10.1045 194.6855
 0 0.01666188 -18.8796 10.0239 194.6855
 0 0.01697521 -18.8796 9.9418 194.6855
 0 0.01633095 -18.8796 9.8628 194.6855
 0 0.01660965 -18.8796 9.7825 194.6855
 0 0.01678704 -18.8796 9.7013 194.6855
 0 0.01643045 -18.8796 9.6218 194.6855
 0 0.01687401 -18.8796 9.5402 194.6855
 0 0.01671410 -18.8796 9.4594 194.6855
 0 0.01671356 -18.8796 9.3785 194.6855
 0 0.01660835 -18.8796 9.2982 194.6855
 0 0.01670841 -18.8796 9.2174 194.6855
 0 0.01665568 -18.8796 9.1368 194.6855
 0 0.01663282 -18.8796 9.0564 194.6855
 0 0.01676028 -18.8796 8.9753 194.6855
 0 0.01657611 -18.8796 8.8951 194.6855
 0 0.01675651 -18.8796 8.8141 194.6855
 0 0.01669708 -18.8796 8.7333 194.6855
 0 0.01657555 -18.8796 8.6532 194.6855
 0 0.01672851 -18.8796 8.5722 194.6855
 0 0.01668524 -18.8796 8.4915 194.6855
 0 0.01669939 -18.8796 8.4108 194.6855
 0 0.01664648 -18.8796 8.3303 194.6855
 0 0.01667979 -18.8796 8.2496 194.6855
 0 0.01643478 -18.8796 8.1701 194.6855
 0 0.01687282 -18.8796 8.0885 194.6855
 0 0.01678216 -18.8796 8.0073 194.6855
 0 0.01667793 -18.8796 7.9267 194.6855
 0 0.01669581 -18.8796 7.8459 194.6855
 0 0.01669417 -18.8796 7.7652 194.6855
 0 0.01673785 -18.8796 7.6842 194.6855
 0 0.01656243 -18.8796 7.6041 194.6855
 0 0.01680222 -18.8796 7.5228 194.6855
 0 0.01670453 -18.8796 7.4420 194.6855
 0 0.01662953 -18.8796 7.3616 194.6855
 0 0.01651815 -18.8796 7.2817 194.6855
 0 0.01684849 -18.8796 7.2002 194.6855
 0 0.01660921 -18.8796 7.1199 194.6855
 0 0.01664624 -18.8796 7.0394 194.6855
 0 0.01667009 -18.8796 6.9588 194.6855
 0 0.01658431 -18.8796 6.8785 194.6855
 0 0.01626664 -18.8796 6.7999 194.6855
 0 0.01721602 -18.8796 6.7166 194.6855
 0 0.01667492 -18.8796 6.6359 194.6855
 0 0.01607196 -18.8796 6.5582 194.6855
 0 0.01681126 -18.8796 6.4769 194.6855
 0 0.01665074 -18.8796 6.3964 194.6855
 0 0.01650358 -18.8796 6.3165 194.6855
 0 0.01626471 -18.8796 6.2379 194.6855
 0 0.01714002 -18.8796 6.1550 194.6855
 0 0.01661333 -18.8796 6.0746 194.6855
 0 0.01673154 -18.8796 5.9937 194.6855
 0 0.01676672 -18.8796 5.9126 194.6855
 0 0.01667383 -18.8796 5.8320 194.6855
 0 0.01662817 -18.8796 5.7515 194.6855
 0 0.01659866 -18.8796 5.6713 194.6855
 0 0.01674313 -18.8796 5.5903 194.6855
 0 0.01673418 -18.8796 5.5093 194.6855
 0 0.01664221 -18.8796 5.4288 194.6855
 0 0.01658877 -18.8796 5.3486 194.6855
 0 0.01689735 -18.8796 5.2669 194.6855
 0 0.01667594 -18.8796 5.1862 194.6855
 0 0.01662340 -18.8796 5.1058 194.6855
 0 0.01667186 -18.8796 5.0252 194.6855
 0 0.01670804 -18.8796 4.9444 194.6855
 0 0.01679621 -18.8796 4.8631 194.6855
 0 0.01662950 -18.8796 4.7827 194.6855
 0 0.01652937 -18.8796 4.7028 194.6855
 0 0.01667226 -18.8796 4.6221 194.6855
 0 0.01659860 -18.8796 4.5418 194.6855
 0 0.01687011 -18.8796 4.4602 194.6855
 0 0.01661707 -18.8796 4.3799 194.6855
 0 0.01670712 -18.8796 4.2991 194.6855
 0 0.01678191 -18.8796 4.2179 194.6855
 0 0.01650838 -18.8796 4.1380 194.6855
 0 0.01668532 -18.8796 4.0574 194.6855
 0 0.01675774 -18.8796 3.9763 194.6855
 0 0.01662309 -18.8796 3.8959 194.6855
 0 0.01658423 -18.8795 3.8157 194.6855
 0 0.01678194 -18.8796 3.7345 194.6855
 0 0.01652888 -18.8796 3.6546 194.6855
 0 0.01692196 -18.8796 3.5727 194.6855
 0 0.01653171 -18.8796 3.4928 194.6855
 0 0.01691229 -18.8796 3.4110 194.6855
 0 0.01648335 -18.8796 3.3313 194.6855
 0 0.01660386 -18.8796 3.2510 194.6855
 0 0.01680093 -18.8796 3.1697 194.6855
 0 0.01678283 -18.8796 3.0885 194.6855
 0 0.01668778 -18.8796 3.0078 194.6855
 0 0.01662057 -18.8796 2.9274 194.6855
 0 0.01658002 -18.8797 2.8472 194.6855
 0 0.01682606 -18.8797 2.7658 194.6855
 0 0.01667106 -18.8797 2.6852 194.6855
 0 0.01670012 -18.8797 2.6044 194.6855
 0 0.01645440 -18.8797 2.5248 194.6855
 0 0.01684082 -18.8797 2.4434 194.6855
 0 0.01665870 -18.8797 2.3628 194.6855
 0 0.01661422 -18.8797 2.2824 194.6855
 0 0.01683871 -18.8797 2.2010 194.6855
 0 0.01668779 -18.8797 2.1203 194.6855
 0 0.01670114 -18.8797 2.0395 194.6855
 0 0.01651176 -18.8797 1.9596 194.6855
 0 0.01678490 -18.8797 1.8785 194.6855
 0 0.01680746 -18.8797 1.7972 194.6855
 0 0.01659802 -18.8797 1.7169 194.6855
 0 0.01651903 -18.8797 1.6370 194.6855
 0 0.01687694 -18.8797 1.5554 194.6855
 0 0.01660296 -18.8797 1.4751 194.6855
 0 0.01671815 -18.8797 1.3942 194.6855
 0 0.01654000 -18.8797 1.3142 194.6855
 0 0.01677083 -18.8797 1.2331 194.6855
 0 0.01660427 -18.8797 1.1528 194.6855
 0 0.01667417 -18.8797 1.0721 194.6855
 0 0.01679433 -18.8797 0.9909 194.6855
 0 0.01661611 -18.8797 0.9105 194.6855
 0 0.01670798 -18.8797 0.8297 194.6855
 0 0.01667859 -18.8797 0.7491 194.6855
 0 0.01670076 -18.8797 0.6683 194.6855
 0 0.01659985 -18.8797 0.5880 194.6855
 0 0.01675128 -18.8797 0.5070 194.6855
 0 0.01652367 -18.8797 0.4271 194.6855
 0 0.01678892 -18.8797 0.3459 194.6855
 0 0.01663683 -18.8797 0.2654 194.6855
 0 0.01658448 -18.8797 0.1852 194.6855
 0 0.01671320 -18.8797 0.1043 194.6855
 0 0.01679606 -18.8797 0.0231 194.6855
 0 0.01662734 -18.8797 -0.0573 194.6855
 0 0.01662735 -18.8797 -0.1377 194.6855
 0 0.01673891 -18.8797 -0.2187 194.6855
 0 0.01675867 -18.8797 -0.2998 194.6855
 0 0.01663158 -18.8797 -0.3802 194.6855
 0 0.01690404 -18.8797 -0.4620 194.6855
 0 0.01651554 -18.8797 -0.5418 194.6855
 0 0.01659721 -18.8797 -0.6221 194.6855
 0 0.01681920 -18.8797 -0.7035 194.6855
 0 0.01663842 -18.8797 -0.7839 194.6855
 0 0.01658648 -18.8797 -0.8642 194.6855
 0 0.01659437 -18.8797 -0.9444 194.6855
 0 0.01681672 -18.8797 -1.0258 194.6855
 0 0.01667849 -18.8797 -1.1064 194.6855
 0 0.01676814 -18.8797 -1.1875 194.6855
 0 0.01644965 -18.8797 -1.2671 194.6855
 0 0.01694514 -18.8797 -1.3491 194.6855
 0 0.01664827 -18.8797 -1.4296 194.6855
 0 0.01675843 -18.8797 -1.5106 194.6855
 0 0.01650501 -18.8797 -1.5905 194.6855
 0 0.01673177 -18.8797 -1.6714 194.6855
 0 0.01651146 -18.8797 -1.7512 194.6855
 0 0.01672639 -18.8797 -1.8321 194.6855
 0 0.01661173 -18.8797 -1.9125 194.6855
 0 0.01676309 -18.8797 -1.9936 194.6855
 0 0.01684893 -18.8797 -2.0751 194.6855
 0 0.01662511 -18.8797 -2.1555 194.6855
 0 0.01663414 -18.8797 -2.2359 194.6855
 0 0.01645886 -18.8797 -2.3155 194.6855
 0 0.01688796 -18.8797 -2.3972 194.6855
 0 0.01664901 -18.8797 -2.4777 194.6855
 0 0.01650661 -18.8797 -2.5576 194.6855
 0 0.01689249 -18.8797 -2.6393 194.6855
 0 0.01676878 -18.8797 -2.7204 194.6855
 0 0.01659811 -18.8797 -2.8007 194.6855
 0 0.01660014 -18.8797 -2.8809 194.6855
 0 0.01688111 -18.8797 -2.9626 194.6855
 0 0.01647600 -18.8797 -3.0423 194.6855
 0 0.01668835 -18.8797 -3.1230 194.6855
 0 0.01667613 -18.8797 -3.2037 194.6855
 0 0.01672630 -18.8797 -3.2846 194.6855
 0 0.01666595 -18.8797 -3.3652 194.6855
 0 0.01676765 -18.8797 -3.4463 194.6855
 0 0.01657399 -18.8797 -3.5264 194.6855
 0 0.01673325 -18.8797 -3.6074 194.6855
 0 0.01690272 -18.8797 -3.6891 194.6855
 0 0.01648464 -18.8797 -3.7688 194.6855
 0 0.01651134 -18.8797 -3.8487 194.6855
 0 0.01690377 -18.8797 -3.9050 194.6855
 0 0.01661820 -18.8797 -3.9050 194.6855
 0 0.01639418 -18.8797 -3.9050 194.6855
 0 0.01659910 -18.8797 -3.9050 194.6855
 0 0.01690510 -18.8797 -3.9050 194.6855
 0 0.01647816 -18.8797 -3.9050 194.6855
 0 0.01685747 -18.8797 -3.9050 194.6855
 0 0.01673115 -18.8797 -3.9050 194.6855
 0 0.01655706 -18.8797 -3.9050 194.6855
 0 0.01669182 -18.8797 -3.9050 194.6855
 0 0.01657402 -18.8797 -3.9050 194.6855
 0 0.01659583 -18.8797 -3.9050 194.6855
 0 0.01675138 -18.8797 -3.9050 194.6855
 0 0.01687785 -18.8797 -3.9050 194.6855
 0 0.01661681 -18.8797 -3.9050 194.6855
 0 0.01665971 -18.8797 -3.9050 194.6855
 0 0.01660753 -18.8797 -3.9050 194.6855
 0 0.01669819 -18.8797 -3.9050 194.6855
 0 0.01659639 -18.8797 -3.9050 194.6855
 0 0.01694729 -18.8797 -3.9050 194.6855
 0 0.01652959 -18.8797 -3.9050 194.6855
 0 0.01700887 -18.8802 -3.9071 192.9109
 0 0.01652122 -18.8802 -3.9071 191.1872
 0 0.01673785 -18.8802 -3.9071 189.4408
 0 0.01657790 -18.8802 -3.9071 187.7111
 0 0.01673518 -18.8802 -3.9071 185.9651
 0 0.01671940 -18.8802 -3.9071 184.2206
 0 0.01674177 -18.8802 -3.9071 182.4739
 0 0.01643214 -18.8802 -3.9071 180.7594
 0 0.01692703 -18.8787 -3.9071 178.9933
 0 0.01672501 -18.8747 -3.9071 177.2483
 0 0.01678005 -18.8681 -3.9071 175.4975
 0 0.01646270 -18.8592 -3.9071 173.7799
 0 0.01662036 -18.8477 -3.9071 172.0458
 0 0.01680809 -18.8335 -3.9071 170.2921
 0 0.01660939 -18.8170 -3.9071 168.5592
 0 0.01678989 -18.7979 -3.9072 166.8074
 0 0.01660946 -18.7765 -3.9077 165.0744
 0 0.01659046 -18.7527 -3.9084 163.3434
 0 0.01680761 -18.7262 -3.9091 161.5898
 0 0.01673690 -18.6973 -3.9099 159.8435
 0 0.01641929 -18.6667 -3.9108 158.1304
 0 0.01678899 -18.6331 -3.9118 156.3787
 0 0.01672713 -18.5973 -3.9128 154.6335
 0 0.01669057 -18.5592 -3.9138 152.8921
 0 0.01669157 -18.5190 -3.9150 151.1505
 0 0.01673616 -18.4764 -3.9162 149.4044
 0 0.01657007 -18.4321 -3.9174 147.6755
 0 0.01670089 -18.3853 -3.9188 145.9330
 0 0.01668777 -18.3365 -3.9202 144.1919
 0 0.01705343 -18.2845 -3.9217 142.4126
 0 0.01639476 -18.2326 -3.9231 140.7020
 0 0.01670274 -18.1777 -3.9247 138.9593
 0 0.01662625 -18.1213 -3.9263 137.2246
 0 0.01674685 -18.0626 -3.9280 135.4773
 0 0.01694299 -18.0013 -3.9298 133.7096
 0 0.01656027 -17.9398 -3.9315 131.9817
 0 0.01664988 -17.8779 -3.9315 131.9817
 0 0.01662095 -17.8161 -3.9315 131.9817
 0 0.01664589 -17.7542 -3.9315 131.9817
 0 0.01663354 -17.6924 -3.9315 131.9817
 0 0.01670549 -17.6303 -3.9315 131.9817
 0 0.01666203 -17.5684 -3.9315 131.9817
 0 0.01634091 -17.5077 -3.9315 131.9817
 0 0.01703922 -17.4443 -3.9315 131.9817
 0 0.01672067 -17.3822 -3.9315 131.9817
 0 0.01659131 -17.3205 -3.9315 131.9817
 0 0.01671827 -17.2584 -3.9315 131.9817
 0 0.01659889 -17.1967 -3.9315 131.9817
 0 0.01672591 -17.1345 -3.9315 131.9817
 0 0.01678901 -17.0721 -3.9315 131.9817
 0 0.01660015 -17.0104 -3.9315 131.9817
 0 0.01671200 -16.9483 -3.9315 131.9817
 0 0.01656885 -16.8867 -3.9315 131.9817
 0 0.01674866 -16.8245 -3.9315 131.9817
 0 0.01680802 -16.7620 -3.9315 131.9817
 0 0.01664994 -16.7001 -3.9315 131.9817
 0 0.01658946 -16.6384 -3.9315 131.9817
 0 0.01676050 -16.5761 -3.9315 131.9817
 0 0.01685928 -16.5118 -3.9334 130.2227
 0 0.01648073 -16.4473 -3.9352 128.5032
 0 0.01669923 -16.3804 -3.9372 126.7609
 0 0.01660347 -16.3124 -3.9391 125.0285
 0 0.01659681 -16.2431 -3.9411 123.2969
 0 0.01682116 -16.1714 -3.9432 121.5418
 0 0.01653870 -16.0996 -3.9453 119.8163
 0 0.01673726 -16.0258 -3.9474 118.0700
 0 0.01695496 -15.9510 -3.9474 118.0700
 0 0.01663909 -15.8776 -3.9474 118.0700
 0 0.01654425 -15.8046 -3.9474 118.0700
 0 0.01670871 -15.7309 -3.9474 118.0700
 0 0.01632510 -15.6588 -3.9474 118.0700
 0 0.01687575 -15.5844 -3.9474 118.0700
 0 0.01670886 -15.5107 -3.9474 118.0700
 0 0.01674356 -15.4368 -3.9474 118.0700
 0 0.01656857 -15.3637 -3.9474 118.0700
 0 0.01657305 -15.2906 -3.9474 118.0700
 0 0.01687471 -15.2161 -3.9474 118.0700
 0 0.01668564 -15.1425 -3.9474 118.0700
 0 0.01670314 -15.0688 -3.9474 118.0700
 0 0.01669977 -14.9952 -3.9474 118.0700
 0 0.01669946 -14.9215 -3.9474 118.0700
 0 0.01663891 -14.8481 -3.9474 118.0700
 0 0.01675954 -14.7741 -3.9474 118.0700
 0 0.01670180 -14.7004 -3.9474 118.0700
 0 0.01660403 -14.6272 -3.9474 118.0700
 0 0.01659539 -14.5540 -3.9474 118.0700
 0 0.01683667 -14.4797 -3.9474 118.0700
 0 0.01666176 -14.4062 -3.9474 118.0700
 0 0.01662761 -14.3328 -3.9474 118.0700
 0 0.01677573 -14.2588 -3.9474 118.0700
 0 0.01660141 -14.1856 -3.9474 118.0700
 0 0.01652492 -14.1127 -3.9474 118.0700
 0 0.01677234 -14.0387 -3.9474 118.0700
 0 0.01669755 -13.9650 -3.9474 118.0700
 0 0.01669939 -13.8913 -3.9474 118.0700
 0 0.01671656 -13.8176 -3.9474 118.0700
 0 0.01660310 -13.7443 -3.9474 118.0700
 0 0.01678225 -13.6703 -3.9474 118.0700
 0 0.01635625 -13.5981 -3.9474 118.0700
 0 0.01709857 -13.5227 -3.9474 118.0700
 0 0.01659135 -13.4495 -3.9474 118.0700
 0 0.01658227 -13.3763 -3.9474 118.0700
 0 0.01677739 -13.3023 -3.9474 118.0700
 0 0.01663638 -13.2289 -3.9474 118.0700
 0 0.01658409 -13.1557 -3.9474 118.0700
 0 0.01662510 -13.0824 -3.9474 118.0700
 0 0.01674731 -13.0085 -3.9474 118.0700
 0 0.01660549 -12.9352 -3.9474 118.0700
 0 0.01689661 -12.8607 -3.9474 118.0700
 0 0.01660211 -12.7875 -3.9474 118.0700
 0 0.01661491 -12.7142 -3.9474 118.0700
 0 0.01670511 -12.6405 -3.9474 118.0700
 0 0.01688123 -12.5660 -3.9474 118.0700
 0 0.01644053 -12.4934 -3.9474 118.0700
 0 0.01668929 -12.4198 -3.9474 118.0700
 0 0.01676324 -12.3459 -3.9474 118.0700
 0 0.01663649 -12.2725 -3.9474 118.0700
 0 0.01666583 -12.1989 -3.9474 118.0700
 0 0.01671775 -12.1252 -3.9474 118.0700
 0 0.01678437 -12.0511 -3.9474 118.0700
 0 0.01662833 -11.9778 -3.9474 118.0700
 0 0.01667641 -11.9042 -3.9474 118.0700
 0 0.01670083 -11.8305 -3.9474 118.0700
 0 0.01680044 -11.7564 -3.9474 118.0700
 0 0.01690815 -11.6818 -3.9474 118.0700
 0 0.01628405 -11.6099 -3.9474 118.0700
 0 0.01681435 -11.5358 -3.9474 118.0700
 0 0.01669858 -11.4621 -3.9474 118.0700
 0 0.01678850 -11.3880 -3.9474 118.0700
 0 0.01606843 -11.3171 -3.9474 118.0700
 0 0.01681213 -11.2430 -3.9474 118.0700
 0 0.01691913 -11.1683 -3.9474 118.0700
 0 0.01669963 -11.0946 -3.9474 118.0700
 0 0.01661859 -11.0213 -3.9474 118.0700
 0 0.01668048 -10.9477 -3.9474 118.0700
 0 0.01679677 -10.8736 -3.9474 118.0700
 0 0.01652861 -10.8007 -3.9474 118.0700
 0 0.01670277 -10.7270 -3.9474 118.0700
 0 0.01670631 -10.6533 -3.9474 118.0700
 0 0.01647483 -10.5806 -3.9474 118.0700
 0 0.01677508 -10.5066 -3.9474 118.0700
 0 0.01685532 -10.4323 -3.9474 118.0700
 0 0.01659361 -10.3591 -3.9474 118.0700
 0 0.01677595 -10.2850 -3.9474 118.0700
 0 0.01670966 -10.2113 -3.9474 118.0700
 0 0.01650056 -10.1385 -3.9474 118.0700
 0 0.01679225 -10.0644 -3.9474 118.0700
 0 0.01653722 -9.9915 -3.9474 118.0700
 0 0.01678369 -9.9174 -3.9474 118.0700
 0 0.01597393 -9.8470 -3.9474 118.0700
 0 0.01679340 -9.7729 -3.9474 118.0700
 0 0.01672370 -9.6991 -3.9474 118.0700
 0 0.01669012 -9.6254 -3.9474 118.0700
 0 0.01651943 -9.5526 -3.9474 118.0700
 0 0.01676431 -9.4786 -3.9474 118.0700
 0 0.01656035 -9.4055 -3.9474 118.0700
 0 0.01667446 -9.3320 -3.9474 118.0700
 0 0.01680351 -9.2579 -3.9474 118.0700
 0 0.01613987 -9.1866 -3.9474 118.0700
 0 0.01733519 -9.1102 -3.9474 118.0700
 0 0.01649022 -9.0374 -3.9474 118.0700
 0 0.01680173 -8.9633 -3.9474 118.0700
 0 0.01661547 -8.8900 -3.9474 118.0700
 0 0.01668001 -8.8164 -3.9474 118.0700
 0 0.01655394 -8.7434 -3.9474 118.0700
 0 0.01674594 -8.6695 -3.9474 118.0700
 0 0.01620098 -8.5980 -3.9474 118.0700
 0 0.01723740 -8.5220 -3.9474 118.0700
 0 0.01677153 -8.4480 -3.9475 118.0700
 0 0.01669371 -8.3743 -3.9475 118.0700
 0 0.01652814 -8.3014 -3.9475 118.0700
 0 0.01676875 -8.2274 -3.9474 118.0700
 0 0.01660123 -8.1542 -3.9474 118.0700
 0 0.01680328 -8.0800 -3.9474 118.0700
 0 0.01659455 -8.0068 -3.9474 118.0700
 0 0.01683896 -7.9325 -3.9474 118.0700
 0 0.01659313 -7.8593 -3.9474 118.0700
 0 0.01679168 -7.7853 -3.9474 118.0700
 0 0.01658854 -7.7121 -3.9474 118.0700
 0 0.01661880 -7.6388 -3.9474 118.0700
 0 0.01667249 -7.5652 -3.9474 118.0700
 0 0.01649179 -7.4924 -3.9474 118.0700
 0 0.01682004 -7.4182 -3.9474 118.0700
 0 0.01678674 -7.3442 -3.9474 118.0700
 0 0.01652634 -7.2713 -3.9474 118.0700
 0 0.01677639 -7.1972 -3.9474 118.0700
 0 0.01670634 -7.1235 -3.9474 118.0700
 0 0.01672666 -7.0497 -3.9474 118.0700
 0 0.01644669 -6.9772 -3.9474 118.0700
 0 0.01702300 -6.9021 -3.9474 118.0700
 0 0.01652245 -6.8292 -3.9474 118.0700
 0 0.01670920 -6.7555 -3.9474 118.0700
 0 0.01676387 -6.6815 -3.9474 118.0700
 0 0.01662870 -6.6081 -3.9474 118.0700
 0 0.01677149 -6.5341 -3.9474 118.0700
 0 0.01650256 -6.4613 -3.9474 118.0700
 0 0.01661375 -6.3880 -3.9474 118.0700
 0 0.01691390 -6.3134 -3.9474 118.0700
 0 0.01646874 -6.2408 -3.9474 118.0700
 0 0.01680096 -6.1666 -3.9474 118.0700
 0 0.01659926 -6.0934 -3.9474 118.0700
 0 0.01671229 -6.0197 -3.9474 118.0700
 0 0.01659658 -5.9464 -3.9474 118.0700
 0 0.01670437 -5.8727 -3.9474 118.0700
 0 0.01668394 -5.7991 -3.9474 118.0700
 0 0.01680030 -5.7250 -3.9474 118.0700
 0 0.01654596 -5.6520 -3.9474 118.0700
 0 0.01675406 -5.5781 -3.9474 118.0700
 0 0.01650791 -5.5053 -3.9474 118.0700
 0 0.01689869 -5.4307 -3.9474 118.0700
 0 0.01659369 -5.3575 -3.9474 118.0700
 0 0.01690651 -5.2829 -3.9474 118.0700
 0 0.01651687 -5.2101 -3.9474 118.0700
 0 0.01667946 -5.1365 -3.9474 118.0700
 0 0.01673028 -5.0627 -3.9474 118.0700
 0 0.01652371 -4.9898 -3.9474 118.0700
 0 0.01678322 -4.9157 -3.9474 118.0700
 0 0.01656305 -4.8426 -3.9474 118.0700
 0 0.01672870 -4.7688 -3.9474 118.0700
 0 0.01687429 -4.6944 -3.9474 118.0700
 0 0.01660626 -4.6211 -3.9474 118.0700
 0 0.01658873 -4.5479 -3.9474 118.0700
 0 0.01679701 -4.4738 -3.9474 118.0700
 0 0.01660203 -4.4006 -3.9474 118.0700
 0 0.01670140 -4.3269 -3.9474 118.0700
 0 0.01673304 -4.2531 -3.9474 118.0700
 0 0.01651505 -4.1802 -3.9474 118.0700
 0 0.01667546 -4.1066 -3.9474 118.0700
 0 0.01679723 -4.0325 -3.9474 118.0700
 0 0.01652739 -3.9596 -3.9474 118.0700
 0 0.01695677 -3.8848 -3.9474 118.0700
 0 0.01652932 -3.8119 -3.9474 118.0700
 0 0.01659754 -3.7386 -3.9474 118.0700
 0 0.01676411 -3.6647 -3.9474 118.0700
 0 0.01657999 -3.5915 -3.9474 118.0700
 0 0.01674656 -3.5177 -3.9474 118.0700
 0 0.01688620 -3.4432 -3.9474 118.0700
 0 0.01649667 -3.3704 -3.9474 118.0700
 0 0.01672855 -3.2966 -3.9474 118.0700
 0 0.01661083 -3.2233 -3.9474 118.0700
 0 0.01657688 -3.1501 -3.9474 118.0700
 0 0.01677453 -3.0761 -3.9474 118.0700
 0 0.01662118 -3.0028 -3.9474 118.0700
 0 0.01678004 -2.9288 -3.9474 118.0700
 0 0.01670321 -2.8551 -3.9474 118.0700
 0 0.01690612 -2.7805 -3.9474 118.0700
 0 0.01642079 -2.7081 -3.9474 118.0700
 0 0.01672575 -2.6343 -3.9474 118.0700
 0 0.01658996 -2.5611 -3.9474 118.0700
 0 0.01676093 -2.4871 -3.9474 118.0700
 0 0.01669550 -2.4135 -3.9474 118.0700
 0 0.01680598 -2.3393 -3.9474 118.0700
 0 0.01633429 -2.2673 -3.9474 118.0700
 0 0.01687687 -2.1928 -3.9474 118.0700
 0 0.01682925 -2.1185 -3.9474 118.0700
 0 0.01650978 -2.0457 -3.9474 118.0700
 0 0.01655424 -1.9727 -3.9474 118.0700
 0 0.01634887 -1.9005 -3.9474 118.0700
 0 0.04172811 -1.7164 -3.9474 118.0700
 0 0.00258814 -1.7050 -3.9474 118.0700
 0 0.00685372 -1.6748 -3.9474 118.0700
 0 0.01545190 -1.6066 -3.9474 118.0700
 0 0.01723215 -1.5306 -3.9474 118.0700
 0 0.01672862 -1.4568 -3.9474 118.0700
 0 0.01676030 -1.3828 -3.9474 118.0700
 0 0.01652324 -1.3099 -3.9474 118.0700
 0 0.01659695 -1.2367 -3.9474 118.0700
 0 0.01673604 -1.1629 -3.9474 118.0700
 0 0.01677492 -1.0889 -3.9474 118.0700
 0 0.01645040 -1.0163 -3.9474 118.0700
 0 0.01679273 -0.9422 -3.9474 118.0700
 0 0.01683728 -0.8679 -3.9474 118.0700
 0 0.01658882 -0.7947 -3.9474 118.0700
 0 0.01663455 -0.7213 -3.9474 118.0700
 0 0.01687084 -0.6469 -3.9474 118.0700
 0 0.01651790 -0.5740 -3.9474 118.0700
 0 0.01671783 -0.5003 -3.9474 118.0700
 0 0.01703995 -0.4239 -3.9496 116.2921
 0 0.01626244 -0.3500 -3.9518 114.5953
 0 0.01680117 -0.2725 -3.9540 112.8424
 0 0.01671315 -0.1946 -3.9563 111.0986
 0 0.01676727 -0.1946 -3.9563 109.3492
 0 0.01646884 -0.1946 -3.9563 107.6309
 0 0.01671185 -0.1946 -3.9563 105.8872
 0 0.01671792 -0.1946 -3.9563 104.1430
 0 0.01650948 -0.1946 -3.9563 102.4204
 0 0.01687434 -0.1946 -3.9563 100.6598
 0 0.01662034 -0.1946 -3.9563 98.9257
 0 0.01661787 -0.1946 -3.9563 97.1919
 0 0.01686655 -0.1946 -3.9563 95.4321
 0 0.01650954 -0.1946 -3.9563 93.7096
 0 0.01681309 -0.1946 -3.9563 91.9554
 0 0.01651903 -0.1946 -3.9563 90.2319
 0 0.01686210 -0.1946 -3.9563 88.4725
 0 0.01672562 -0.1946 -3.9563 88.4725
 0 0.01645860 -0.1946 -3.9563 88.4725
 0 0.01655764 -0.1946 -3.9563 88.4725
 0 0.01668789 -0.1946 -3.9563 88.4725
 0 0.01660579 -0.1946 -3.9563 88.4725
 0 0.01665280 -0.1946 -3.9563 88.4725
 0 0.01678012 -0.1946 -3.9563 88.4725
 0 0.01642530 -0.1946 -3.9563 88.4725
 0 0.01668805 -0.1946 -3.9563 88.4725
 0 0.01696537 -0.1946 -3.9563 88.4725
 0 0.01670481 -0.1946 -3.9563 88.4725
 0 0.01660723 -0.1946 -3.9563 88.4725
 0 0.01668734 -0.1946 -3.9563 88.4725
 0 0.01670370 -0.1946 -3.9563 88.4725
 0 0.01670200 -0.1946 -3.9563 88.4725
 0 0.01659524 -0.1946 -3.9563 88.4725
 0 0.01630498 -0.1946 -3.9563 88.4725
 0 0.01709298 -0.1946 -3.9563 88.4725
 0 0.01653801 -0.1946 -3.9563 88.4725
